,본문,날짜,리트윗,하트
6798,크리오 알파솔루션 120g 4개 미백 잇몸 케어 입냄새 구취 화이트닝 개운 상쾌 자일리톨 (출처 : 스마트스토어 > 행복꿈 | 네이버 스마트스토어) http://naver.me/x4ae6tb9,4월 19일,,
6799,진짜몽베베들은 왜이렇게웃길까 ㅋㅋㅋㅋㅋㅋㅋ잇몸이자꾸마르네 너무웃어서 ㅋㅋㅋㅋㅋㅋㅋㅋ드립왕들진짜,4월 19일,,1
6800,"엥 잇몸에나사박앗는데
아무느낌이없음",4월 19일,1,
6801,"잇몸 들린게 느껴짐
아파요",4월 19일,,
6802,근데 어차피 떨어질 순위면 얼라들이라도 많이 보고 싶어 애들 좀 키워줘 나의 잇몸들이 그리워ㅠ,4월 19일,,
6803,"@miri1005
 님에게 보내는 답글",4월 19일,,
6804,"@yoosong07
 님에게 보내는 답글",4월 19일,,1
6805,이도 잇몸도 없는 팀....,4월 19일,,
6806,나 또 저항없이 잇몸 만개,4월 19일,,
6807,근데 어차피 떨어질 순위면 얼라들이라도 많이 보고 싶어 애들 좀 키워줘 나의 잇몸들이 그리워ㅠ,4월 19일,,
6808,"@miri1005
 님에게 보내는 답글",4월 19일,,
6809,"@yoosong07
 님에게 보내는 답글",4월 19일,,1
6810,이도 잇몸도 없는 팀....,4월 19일,,
6811,시험 보기 전에는 항상 긴장해서 잇몸이 간질간질해. 빨리 끝났으면 좋겠다아,4월 19일,,1
6812,"이빨 다 빠져서 이정도면 틀니껴야함…
언제까지 잇몸야구",4월 19일,,
6813,잇몸야구가 안 끝나요,4월 19일,,
6814,"진심 치과가야하나.,. 잇몸이 메챠 아푸",4월 19일,,
6815,"@9eunoiaaa
 님에게 보내는 답글",4월 19일,,
6816,"스구루
사토루, 몰래 혼자 나갈 생각은 하지말구. 네 지갑은 이미 내 책상서랍에 넣어뒀고. 네 잇몸까지 상해서 신경치료해야하면 아픈 건 너라구.
그치만...스구루..
안된다면 안된다는거 알지?
우우...
우우거리지말고. 몰래 갔다가는
몰래 가면?
난 일주일도 넘게 사토루랑 눈도 안 마주치고",4월 19일,,5
6817,음 사랑니 뺐더니 뺀쪽 앞 어금니가 아파......... 전에도 이랬나.... 아 잇몸에 구멍느껴지는거 너무 ...... 매번 느낄 때마다.... 기분이 이상해,4월 19일,,
6818,구내염 오랜만인걸 근데 잇몸에 나고 지랄,4월 19일,,
6819,"의사쌤이 물 들어갈건데 잇몸 시리면 손 들라고햇엇는디 이 정도는 참아야하나 아닌가 손 들어야하나 고민하다가 치료 끝남...
걍 참을만 햇던걸로..",4월 19일,,1
6820,"요즘 출시되는 전동칫솔도 꽤 쓸만 합니다. (정확히 손으로 닦는 것 만은 못하지만) 단, 머리 부분이 일반 칫솔보다 작은 것으로, 너무 저렴하지 않은 것으로 고르세요. 머리 부분이 크고 저렴한 제품은 잇몸을 상하게 할 수도 있습니다.",4월 19일,,
6821,"@wkdfmrP
 님에게 보내는 답글",4월 19일,,1
6822,잇몸 마취는 언제나 아프닷....,4월 19일,,1
6823,"나한테 4월 없어졌음 좋겠어 스트레스 너무 받고 심적으로도 체력적으로도 지쳐서 잇몸 헐고 이 쏟아질 것 같은 고통뿐임,,, 이 직장 다니면서 이렇게 힘든 4월은 또 첨이네",4월 19일,,2
6824,"나
사랑니가 잇몸 조큼 더 뚫었나봄
지금 하루종일 입안에 피맛남
흑흑",4월 19일,,
6825,"@rap_aeong
 님, 
@_uhmzee_
 님, 
@BTS_twt
 님에게 보내는 답글",4월 19일,,2
6826,"나
사랑니가 잇몸 조큼 더 뚫었나봄
지금 하루종일 입안에 피맛남
흑흑",4월 19일,,
6827,,,,
6828,"@TarlosisENDGAME
 님에게 보내는 답글",4월 19일,,
6829,치과... 간호사님이.. 내 잇몸을 찔렀어...,4월 19일,,
6830,너무 재미있다. 나의 잇몸 계속 나왔다,4월 19일,,1
6831,"으아아 씨발ㅋㅋㅋㅋㅋㅋㅋ
샀다
존나 우끽우꺅 소리지르면서 잇몸만개하고있음 진짜빻았고 쓰레기같은데 존나재밌음ㅋㅋㅋㅋㅋ및친거아니야",4월 19일,,
6832,"어금니 뒤쪽 잇몸에 염증 생겨서 안그래도 시험기간이라 잘 못 챙겨먹는데, 밥 못 먹는 나에요…",4월 19일,,2
6833,오늘 회사에서 이준혁 좋아한다고 그랬더니 이준혁이랑 좀 닮은 것 같다는 말 들었다 입발린 소리인 거 아는데도 기분 좋아서 계속 쪼개느라 아직도 잇몸 말라있음,4월 19일,,
6834,"@ryudanb
 님, 
@maecomaecom
 님, 
@yaangyaangg
 님에게 보내는 답글",4월 19일,,1
6835,"광대 내려가야하는데 자기최면 실패
잇몸만개 불가항력",4월 19일,,1
6836,"실제상황
콘서트 전날부터 사랑니 급속성장해서
잇몸 존나 찢어져가지고 피 존나남...",4월 19일,2,2
6837,"이빨 멀쩡하다캅니다 
걍 선천적으로 피로에 약한 잇몸이었던 걸로",4월 19일,,3
6838,선짓국은 좋아하지 않는다. 선지가 잇몸에 끼는 식감이 불쾌한 데다가 진짜 피에서는 그런 맛이 나지 않으니까.,4월 19일,,
6839,"@monteosete
 님에게 보내는 답글",4월 19일,,
6840,"여담이지만 비마취 꼬매기는 생각보다 안아픕니다.
스케일링/잇몸치료보다 안아픔 진짜임.
살을째고 고름을 짜내는것도 저거보단 안아픔..(악성다래끼로 수술함)",4월 19일,,
6841,사랑니 뽑고 잇몸 채워지는거 70퍼에서 렉걸려서 진행 하나도 안돼는디 아무래도 좃댄거아님?,4월 19일,,
6842,약 먹었는데도 가라앉질 않은게 아니고 더 부었음. 제일 끝 브라켓은 잇몸에 거의 파묻혔고 와이어도 일부 묻히고 그 앞 어금니 잇몸도 붓고 있다ㅜㅜ 잇몸 안 잘라내면 앞으로도 계속 그럴거라고 함,4월 19일,,7
6843,주말에 이부프로펜 먹고 월요일에는 덱시부프로펜 먹었는데도 부은 잇몸은 가라앉질 않고 오늘 치과가서 부은 잇몸 막 쑤셔가며 스케일링 하고 의사가 의뢰서 써줄테니까 잇몸 도려내는 시술(?) 받으라고 함...,4월 19일,,3
6844,"@w_d0mg
 님에게 보내는 답글",4월 19일,,
6845,"@pencilpenbrush
 님에게 보내는 답글",4월 19일,,
6846,"어금니 뒤쪽 잇몸에 염증 생겨서 안그래도 시험기간이라 잘 못 챙겨먹는데, 밥 못 먹는 나에요…",4월 19일,,2
6847,,,,
6848,"@akuma_rine_00
 님에게 보내는 답글",4월 19일,,
6849,"포카를 놓고 왔다고오~??
아앙?! 이 몸은 흑백 인쇄다!!
..
이가 없으면 잇몸으로",4월 19일,1,12
6850,"@Nyu0w0
 님에게 보내는 답글",4월 19일,,
6851,"@kixxthegod
 님에게 보내는 답글",4월 19일,,1
6852,"컨티뉴 고글에 자글자글 아기 잇자국 나잇을 것 같음
와기펍 이 날때쯤 잇몸 간지러워서 자근자근 씹은 자국",4월 19일,1,1
6853,뭐임 어금니쪽 잇몸이 어금니랑 분리되려고 하는데 왜 이럼,4월 19일,,6
6854,"@SARAH9959
 님에게 보내는 답글",4월 19일,,
6855,아니근데 에반데? 너무아픈데??? 잇몸찢어지는것가튼데??실제로찢어지긴함,4월 19일,,1
6856,"@yl4589
 님에게 보내는 답글",4월 19일,,3
6857,아 너무 좋아요 ㅠㅠㅠㅠㅠ 저 지하철에서 잇몸만개해버린 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,4월 19일,,
6858,"@js_manjaedo
 님에게 보내는 답글",4월 19일,,1
6859,"딸래미 왼쪽 윗니가 흔들린대.. 어떡하지?

에휴... 잇몸에 염증 생겨서 흔들리는거 같은데.. 약을 계속 먹이면 도움이 되려나",4월 19일,,
6860,"나는 쿠사나기 우라라! 예쁘다 할때의 '레이'를 써서 우라라! 나이나 키 같은 건 너네가 알 바 없고, 걸려오는 싸움은 거절하지 않으니까 평생 잇몸으로만 밥 먹고 싶은 놈들은 덤벼도 좋아! 그리고 경찰은 싫어! 먹는 건 좋아! 이상, 끝!",4월 19일,,
6861,"코로나 확진 이 후 잇몸이 늘 부어있고 시큰거린지 4주, 이젠 어금니가 들뜬 것 같이 흔들리고 씹을 때 너무 아파서 치과 예약을 했다. 아이고 아파라ㅠㅠ",4월 19일,1,4
6862,볼때마다 잇몸만개됨 저거,4월 19일,,
6863,가글햇는데 잇몸에 염산부은것처럼 아파디질것같은데??이거맞아??,4월 19일,,1
6864,아잇.. 잇몸 살짝 부으면서 쪼글쪼글한 느낌이 드는것이...사랑니 나올려는것 같다 하관에만 사랑니 몰리기,4월 19일,,
6865,알림창 오르내릴 때마다 돗치스키주노 보여서 잇몸만개중,4월 19일,,
6866,"@SARAH9959
 님에게 보내는 답글",4월 19일,,
6867,아니근데 에반데? 너무아픈데??? 잇몸찢어지는것가튼데??실제로찢어지긴함,4월 19일,,
6868,하 손주 너무 귀여워서 할미 잇몸이 마른다,4월 19일,,
6869,아 너무 좋아서 잇몸 말랐어 꺄아아아가아라가ㅏ라라가,4월 19일,,1
6870,"사랑니는 거즈 뱉을때가 찐이다,,, 세상에 나랑 째진 잇몸 이렇게 둘만 덩그러니 남겨짐 ㄹㅇ 타이레놀 남용하고 잠듬",4월 19일,1,
6871,"가끔은 스케일링 후 잇몸이 더 아프신 분들이 계시네요.
스케일링 후 통증을 호소하는 질문이 있었습니다.
http://goo.gl/IKFZdH",4월 19일,,
6872,"ㅋㅋㅋㅋ1초컷 셀카장인 김석진다운 사진이라 아침부터 잇몸 웃음 중ㅋㅋㅋㅋㅋㅋ
어서와 같은 하늘 아래라 좋다",4월 19일,,1
6873,아침댓바람부터 잇몸미소,4월 19일,,
6874,아래 이 잇몸에 크게 구내염 났다... 으악,4월 19일,,
6875,"@duan232130
 님에게 보내는 답글",4월 19일,,
6876,나 잇몸 말랐어 승과니 너무 귀여워서,4월 19일,,
6877,노원 귀여워서 잇몸 마른 10초,4월 19일,,
6878,들어가기 전부터 히죽거리다 프세터 까고 잇몸만개미소 지어요,4월 19일,,1
6879,"@E_beuuuuu
 님에게 보내는 답글",4월 19일,,1
6880,웃으세요 원장님~ (활짝) 너무 웃지는 마시구요~ (죽상) ...어 자연스럽게~ (뻣뻣) ㅇㅅㅇ잇몸을 드러내지 말고 입술을 잡아 올린다는 느낌으로 미소 유지하면서 시선은 렌즈 말고 렌즈 너머의 저를 보면서 읽어보세요~ (하나도 해결되지 않음) 다른 원장님 먼저 찍구 박무현 원장님 찍을게요~,4월 19일,,5
6881,"@1010_2723
 님에게 보내는 답글",4월 19일,,
6882,출근하자마자 잇몸 마른 여성됨,4월 19일,,
6883,피곤해서... 잇몸 부음... 개강이 이렇게 몸에 해롭다...,4월 19일,,3
6884,"양치 할 때 잇몸 시린(정확하게는 입천장) 증상은 완전히 없어졌다
이 증상은 원래 내가 몸 상태 안좋을 때 아주 간간히 있는 증상이었는데
아무튼 목이 약간 답답하고 살짝 마르고 가래도 살짝 끼고
목만 나을듯 안 낫고 있는중",4월 19일,,
6885,"@duan232130
 님에게 보내는 답글",4월 19일,,
6886,"@E_beuuuuu
 님에게 보내는 답글",4월 19일,,1
6887,웃으세요 원장님~ (활짝) 너무 웃지는 마시구요~ (죽상) ...어 자연스럽게~ (뻣뻣) ㅇㅅㅇ잇몸을 드러내지 말고 입술을 잡아 올린다는 느낌으로 미소 유지하면서 시선은 렌즈 말고 렌즈 너머의 저를 보면서 읽어보세요~ (하나도 해결되지 않음) 다른 원장님 먼저 찍구 박무현 원장님 찍을게요~,4월 19일,,5
6888,"@1010_2723
 님에게 보내는 답글",4월 19일,,
6889,출근하자마자 잇몸 마른 여성됨,4월 19일,,
6890,피곤해서... 잇몸 부음... 개강이 이렇게 몸에 해롭다...,4월 19일,,3
6891,"양치 할 때 잇몸 시린(정확하게는 입천장) 증상은 완전히 없어졌다
이 증상은 원래 내가 몸 상태 안좋을 때 아주 간간히 있는 증상이었는데
아무튼 목이 약간 답답하고 살짝 마르고 가래도 살짝 끼고
목만 나을듯 안 낫고 있는중",4월 19일,,
6892,사랑니 하나 뽑은 자리가 어딘지 모르겠네... 어금니 안쪽 잇몸이 아픈데 새로 나려는건가용~~,4월 19일,,
6893,"@suddenlyipdeok
 님에게 보내는 답글",4월 19일,,1
6894,아앀ㅋㅋㅋㅋㅋㅋㅋ푸밤 라디오지금듣는데ㅋㅋㅋㅋㅋ나진짜 현웃계속터져섴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 마스크가 잇몸개방샷은  막아줬지만 웃음소리까진 막아주질못하네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 존잼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4월 19일,,
6895,요 2~3주 너무 스트레스받고 힘들어서 잇몸 염증생겨서 뺨 퉁퉁붓고 항생제먹고 진통제먹고 소염주사맞고 그러고도 계속아파서 항생제종류바꿔서 또먹고 부은거 살짝 가라앉으니까 입안 다 헐어서 너덜너덜하고 환장쓰,4월 19일,,1
6896,잇몸 다 들렸네..아프다,4월 19일,,
6897,"약간 짜다. 쓴맛도 있다. 잇몸을 찌른다. 목구멍이 따뜻하다, 아니. 뜨겁다. 열기가 내 몸안으로 빨려들어오는 듯한 느낌이다. 내 혈관을 타고 퍼지는 듯한..",4월 19일,,
6898,"@BBOBB_IN
 님에게 보내는 답글",4월 19일,,1
6899,잇몸아파디지겟는데 파스타는먹고싶어,4월 19일,,
6900,새벽4시수염오쿠야스발견하고잇몸만개하는여성,4월 19일,,
6901,잇몸이란 참 신기하구나… 맨날 청소해주면 아무리 쑤셔도 멀쩡한데 며칠 안 건드렸다고 좀만 긁적이니까 바로 피 철철 남 알겠어 알겠다고…,4월 19일,,
6902,혹여 빨대의 날카로움으로 인해 그이의 잇몸이 다치진 않았을까....... 라미네이트가 잘 못되진 않았을까..........,4월 19일,,
6903,긍데 ㅠ류양ㅇ양은 언제쯤 안귀여운거임? 양양 영상만 보면 잇몸이 말라,4월 19일,,1
6904,"양젱 좋은 이유
엔어쩌구픈 칭구들 다 pjs을 슬라임 마냥 주물락 거리고 잇몸 만개 하지만 찐으로 박둉덩한테 폴인럽 했을때 쫑나이얼 안겪을건 only양짱",4월 19일,2,7
6905,"@suddenlyipdeok
 님에게 보내는 답글",4월 19일,,1
6906,아앀ㅋㅋㅋㅋㅋㅋㅋ푸밤 라디오지금듣는데ㅋㅋㅋㅋㅋ나진짜 현웃계속터져섴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 마스크가 잇몸개방샷은  막아줬지만 웃음소리까진 막아주질못하네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 존잼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,,
6907,"@Xxx10293847
 님에게 보내는 답글",4월 19일,,
6908,나도 투어 진짜 힘들엇는데 이 사진 보자마자 잇몸 개찢어지게웃음,4월 19일,,2
6909,"@11glyy_tal
 님에게 보내는 답글",4월 19일,,1
6910,"ㅊㅅㄴ 마스크 쓰고있는 이유
너무 활짝 웃고있어서 달리면서 잇몸 다 말라버릴까봐",4월 19일,2,
6911,아니 나 앞니 뿌리? 가 점점 잇몸 뚫고 나오고 있는데...? 만져지기도 함... 이거... 맞음...?,4월 19일,,
6912,갑자기 딸된스와 친구들 팩좽하는거 상상하고 잇몸웃음,4월 19일,,2
6913,"어?????
잇몸부음",4월 19일,1,
6914,와진짜귀엽다..너무웃엇나화면에비친내잇몸보고핸드폰던질뻔함...;,4월 19일,,1
6915,저 잇몸 쩍쩍 갈라짐ㅋㅋㅋ,4월 19일,,1
6916,"@Arang13_
 님에게 보내는 답글",4월 19일,,
6917,"아 
진심 
아 ..... 얘들아나는정말..감당하깃힘들다.. 라고하면서도 존나 잇몸마르게 활짝웃고잇음",4월 19일,,2
6918,"입으로 숨쉬니깐 턱관절도 아프고 잇몸도 붓고, 두통도 짱심해서 머리가 욱씬거리고 열오르는데 얼굴이랑 목도 퉁퉁 부어오름.
코안점막이 얇아져서 쉽게 피보고,
코골이 없는데 자다가 시끄러워서깸.
제일 심한건 자다가 숨막혀서 깰때임.
이때 못일어나면 죽는거야그냥.
비염이 이케 위험해..!",4월 19일,,2
6919,잇몸 아물자마자 노래방조지러가야지(ง •̀ω•́)ง✧,4월 19일,,
6920,"@ddiddi_i
 님에게 보내는 답글",4월 19일,,1
6921,ㅋㅋ ㅋㅋ 히엉군이 가장 설렜다는데 유티양 지가 왜 역시~이카면서 잇몸미소 짓고있냐 ㅋㅋㅋㅋㅋㅋㅋ #턍균,4월 19일,2,11
6922,"님들오너캐 다좋음요
가끔탐라에올라올때마다 잇몸만개하고지나감 개좋아서",4월 19일,,3
6923,"@y_woon_heh
 님에게 보내는 답글",4월 19일,,
6924,"저도 봄이랑 투닥투닥 재밌었어요,,  초반에 볼만지는데 말랑하단 지문보고 잇몸만개햇엇어요 뽀뽀할뻔",4월 19일,1,
6925,"@Arang13_
 님에게 보내는 답글",4월 19일,,
6926,,,,
6927,휑~ 할 줄 알았던 내 잇몸허벌전용 종결혼 메이킹 타래가 생각보다 인기 있어서 조금 놀람 워더마야~,4월 19일,,7
6928,"@JumpingGeomi_S
 님에게 보내는 답글",4월 19일,,2
6929,아니 공주 잇몸 괜찮아?,4월 19일,,
6930,헐 내일 1교시 수업 사라져서 웃느라 잇몸 건조해짐,4월 19일,,
6931,"아.... 진짜
감동 열라 먹고
남은 오늘을 좀 촉촉하게 보내나 했더니
바로 입꼬리 귀에 걸고 뵨태처럼 웃어서
잇몸 다 말라갖고 사하라 됨.... 
쉽지 않네...",4월 19일,,10
6932,지금... 혓바늘+구내염+잇몸 붓기까지 생겻는데 나 양치하고 가글까지 하는데 와이라노...,4월 19일,,1
6933,"@duart1234567890
 님에게 보내는 답글",4월 19일,,1
6934,제 멋대로 구부러진 칫솔 갖다 이빨을 닦다 보면은 잇몸에 피가 나게 닦아도 당췌 치석은 빠져 나올 줄을 몰라 - '싸구려커피' 中,4월 19일,,
6935,잇몸아팟,4월 19일,,
6936,"@T5TRZ3skfQNuhUc
 님에게 보내는 답글",4월 19일,,1
6937,"엄마미소 하느라 잇몸이 너무 말라요
           치몬                          바잇
           퍼스                       에제제제",4월 19일,1,4
6938,"@Honey_x_Thunder
 님에게 보내는 답글",4월 19일,,
6939,"@jhk1215
 님에게 보내는 답글",4월 19일,,1
6940,하 놔.. 잇몸 마르겠네 ㅋ,4월 19일,,
6941,"@CNa_verrer
 님에게 보내는 답글",4월 19일,,
6942,"약국용 잇몸염증 잇몸질환 입냄새제거 프로폴리스 치약180g x 3ea/ 치석 치태 치은염 치주염 충치 해결도움 /개운하고 상쾌 부드러운 잇몸치약
16,900원
 https://link.coupang.com/a/mcKA8
“이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.”",4월 19일,,1
6943,"결국 죄다 듀엣곡이라서로얼굴바라보고(이거뭔가요) 열창노래방즐긴 두분…
어색..하게 다먹은캔찌그러트리면서 나옴
이석겸지금 잇몸끝까지 포크없이딸기먹기!!이지랄하면서케이크에얼굴푹박고싶은마음꾹참음
김땡규도 아까벽에 기준♥︎예주적혀잇는옆에 석겸♥︎땡규..
와;;가방에필통없어서다행",4월 19일,11,18
6944,왜이리 잇몸이 아푸냐,4월 19일,,
6945,"@duart1234567890
 님에게 보내는 답글",4월 19일,,1
6946,,,,
6947,왜이리 잇몸이 아푸냐,4월 19일,,
6948,"@at_mdmh
 님에게 보내는 답글",4월 19일,,
6949,잇몸부은거 개아프네,4월 19일,,
6950,"@mammaking25
 님에게 보내는 답글",4월 19일,,1
6951,그러는 공준에게 맞받아치며 선배~~ 나 숙제 베끼게 공책 줘!!!! 이러는 상황극 하는데 걍 잇몸 마름,4월 19일,1,6
6952,그전에 두놈은 불편하기만하고 잘 뽑혀나갔지만ㅠㅠ 지금 아픈건 다 올라오지도 못해서 뽑으려면 잇몸째야겠지....??,4월 19일,,
6953,"혹시 앞니와 연결된 부분의 잇몸이 찌르르하고 계속 아파온다면 
큰일난건가요",4월 19일,,
6954,아지금 이거보다 잇몸 건조해서 봣더니 존나 나 환하게 웃고잇내,4월 19일,,7
6955,탐라에 지냥썰이 있다는 사실 하나만으로 잇몸이 만개할 수 있는 거임? 엄마도?,4월 18일,,6
6956,평소엔 안아픈데 입술과 잇몸이 문질러지는? 누르는 그런 느낌일 때 아파...,4월 18일,,
6957,마지막 사랑니 행차시기인데 잇몸 너무불편하다못해 조금 아퍼;; 원래 이래요?????,4월 18일,,1
6958,나이제 아츠시 나이 한자릿수일때 사진 보면 잇몸산책시켜서 치석제거가능,4월 18일,,
6959,"@pO_Oq21
 님에게 보내는 답글",4월 18일,,1
6960,"mc의 더러운 짓 < 헤벌레 웃음
급 헤어짐 < 정색
다시 붙어먹음 < 더럽다며 잇몸 드러냄",4월 18일,,
6961,세종 생각하면서 한숨 존나 쉬다가 리지 월요라이브 클립 보면서 잇몸 만개를 반복하는 나,4월 18일,,
6962,새끼배거나 육아하는 오가타만 보면 피어나는 잇몸웃음,4월 18일,,2
6963,립밤에 유칼리오일 집어쳐넣는곳이나 멘톨 쳐넣는 놈들은 진짜 평생 물마실때마다 시원청량 아무튼 그런거 느껴라 잇몸 시원하고 그런거 ㅅㅂ ㅠ,4월 18일,,1
6964,그저깨 치킨먹다가 안쪽 어금니쪽 잇몸 화상입어서 입안에 쇳내가 진동해,4월 18일,,
6965,"결국 죄다 듀엣곡이라서로얼굴바라보고(이거뭔가요) 열창노래방즐긴 두분…
어색..하게 다먹은캔찌그러트리면서 나옴
이석겸지금 잇몸끝까지 포크없이딸기먹기!!이지랄하면서케이크에얼굴푹박고싶은마음꾹참음
김땡규도 아까벽에 기준♥︎예주적혀잇는옆에 석겸♥︎땡규..
와;;가방에필통없어서다행",4월 19일,11,
6966,악 내 잇몸,4월 18일,,
6967,"@oreolovescm
 님에게 보내는 답글",4월 18일,,1
6968,이가 없다면 잇몸으로,4월 18일,1,2
6969,"@jamjam_5959
 님에게 보내는 답글",4월 18일,,
6970,"@pencilpenbrush
 님에게 보내는 답글",4월 18일,,1
6971,"늙었나봐,, 아프면 잇몸부터 주저앉는 느낌,,
그 와중에 참 주워 먹는 중,,
참,, 참 맛있다,,",4월 18일,,1
6972,부은 잇몸 쪽 물치실하고 양치하다보면 고통에 혼절하는게 과연 어떤 것일까 라는 생각을 시작하게 됨... 물치실 하기 전에 마음을 꽉 잡고 겨우 시작하면 너무 아파서 머리가 지끈거리고 좀 더 너무 아파서 멍해짐,4월 18일,,4
6973,"@_chupiter
 님에게 보내는 답글",4월 18일,,1
6974,교정기 때문에 잇몸이 땡땡 부어서 너무 아픔ㅜㅜ 소염제 먹고 있는데 이걸로도 부족한가봐ㅜㅜ,4월 18일,,
6975,"아 나 잇몸 마르네
내가 원했던거 바로 이거잖아",4월 18일,,
6976,"@hahaha_GJ
 님에게 보내는 답글",4월 18일,,1
6977,이 닦다가 잇몸 너무 아파서 울뻔함,4월 18일,,
6978,"@pencilpenbrush
 님에게 보내는 답글",4월 18일,,
6979,"현제공주그냥 보기만해도잇몸만개웃음꽃활짝 인생의활력소 자양강장제 
까지는사실아니고 그냥보면기부니가좋습니다",4월 18일,,
6980,맨날 쭈허니 짠규니랑 놀면서 형 소리 들을 때마다 잇몸 만개하면서 웃는 유기연... 이민역 그거 보면서 진짜진짜 질투함... 아니 형 소리가 대체 뭐라고 남친을 버리고 동생들이랑만 놀아...,4월 18일,,4
6981,뒤에 잇몸만개 시리즈냐고,4월 18일,,1
6982,잇몸만개하며 봤당 허허 쭉 달려야지,4월 18일,,
6983,"시험범위 앞에서 잇몸드러내고 으르렁대
교수님 앞에선 조신해지기 근데 이제 동공이 수축된.",4월 18일,,1
6984,"@namu0921
 님에게 보내는 답글",4월 18일,,4
6985,뒤에 잇몸만개 시리즈냐고,4월 18일,,1
6986,잇몸만개하며 봤당 허허 쭉 달려야지,4월 18일,,
6987,"아니 요즘 몸상태 개쓰레기…
몸 조금만 움직이면 결리고
두통 맨날 오고
허리아프고 목 아프고
오늘은 잇몸까지 아픔
조졌음
그냥 나에게 새 몸뚱아릴 줘요",4월 18일,,
6988,"@trysmilehahaha
 님에게 보내는 답글",4월 18일,,
6989,"@akdrhapple
 님과 
@A_delicioso__
 님에게 보내는 답글",4월 18일,,1
6990,서코 그날찾 너무 좋고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 비지터는 첫넘버에서 이미지 확 잡고 가야하는데 잘 짜온듯... 전개 중에는 귀엽게 잘하네~ 하면서 보다가 대령님 짜릿해서 마스크 뒤에서 잇몸 만개함 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4월 18일,,1
6991,한시간동안 웃고있었더니 잇몸마르네...........,4월 18일,,
6992,"...그럼 이거 사람 이빨이야...? 이빨을 분실할 수 있는 건가? 아니 그럴 수 있지... 절대 잃어버릴 리가 없는 물건들도 간혹가다 잃어버리기는 하니까... 
이빨을 떨어뜨렸어...? 잇몸에 박혀있는 게 이빨 아닌가...? 길 가다가 떨어뜨릴 수 있는 거였어...?",4월 18일,,28
6993,잇몸따가워,4월 18일,,
6994,아 연성들 귀여워서 저 잇몸말라요,4월 18일,,2
6995,흐아아앙아앙아ㅏ앙 나 사랑니 거 머시기야 그 그거 사랑니 나는데 으악 잇몸이 덜렁거리는거 더 심해져서ㅓ 아주그냥 뚝 떨어지려해ㅐ 살려줘 그 양치할땐 편하겟지만 근데 그거 뚝 하고 떨어지면 아프자나 으앙악ㄱ가ㅏ 살려줘ㅓ 사랑니 진짜 개빡쳐ㅕ,4월 18일,,
6996,"@King_God_SoS
 님과 
@moduk_0808
 님에게 보내는 답글",4월 18일,,1
6997,"@commu_yeongon
 님에게 보내는 답글",4월 18일,,
6998,이빨과 잇몸.. 그 사이 어딘가가 너무 아픔,4월 18일,,
6999,"근데 아서를 두고 ""선택이 아닌 당위""라고 하는 거엔 여전히 잇몸이 마르게 됨
그런 뜻이 아닌데,,,, 그 말을 하게 된 상황이,,,,,,, 아버지 저 결혼하겠습니다 이 사람과요인게 너무,,,,,,,,,,,,,댕좋음",4월 18일,,3
7000,"@I_hate_p3s__WHM
 님에게 보내는 답글",4월 18일,,
7001,요즘 잇몸이 왜이리 아프지,4월 18일,,
7002,입안에서 어쩐지 피 맛이 잇몸에 문제 있는 건가아,4월 18일,,
7003,잇몸 상태가 영 별로라 치과 가봐야할듯,4월 18일,,2
7004,"'복면가왕' 권은비 출격 ""이 없으면 잇몸으로..솔로 열심히 할 것""",4월 18일,,
7005,,4월 18일,,
7006,아 연성들 귀여워서 저 잇몸말라요,,,
7007,"@realcmn
 님에게 보내는 답글",4월 18일,,
7008,배주현이 예림이 학교 다닐 때 만날 교복 칼각으로 다려주고 도시락 싸주고 했던 거 생각하면 웃느라 잇몸이 말라버림,4월 18일,26,26
7009,"@zolq_o3o4
 님에게 보내는 답글",4월 18일,,
7010,"자세히 보니 고양이의 치아라고도 보기 어려운 이빨이다. 개...? 개 이빨도 이러진 않았는데....? 
이빨만 뚫어지게 쳐다보고 있을 때 TV에서 칫솔 광고랑 잇몸약 광고가 흘러나옴. 얘가 뱉은 이빨이랑 광고에 나온 이빨이 비슷하게 생겼네...ㅎ",4월 18일,,33
