,내용,날짜,별점,재구매,한달사용기,종류
16107,일반 칫솔보다는 덜 망가지네요! 뽑히는 것도 없구요! 무엇보다 색깔이 예뻐요~,2022-02-17,5,0,0,1
16108,저렴하게 좋은 제품 구매하거 같아 기분  좋습니다.~^^,2022-02-17,5,0,0,6
16109,적당히 부드럽고 적당히 단단해서 마음에 들어요,2022-02-17,5,0,0,2
16110,교정했는데 치아 구석구석 잘 닦여 좋아요,2022-02-17,5,0,0,6
16111,교정하고 칫솔 필요해서 주문 했습니다. 케이스 있는제품도 있어서 사용하기 좋네요,2022-02-17,5,0,0,1
16112,다른 칫솔이랑 병행해서 쓰고있어요 좋습니다,2022-02-17,4,0,1,4
16113,깔끔한 포장에 약한잇몸에 좋아요,2022-02-17,5,0,0,1
16114,그럭저럭 좋아요 잘쓰고있습니다,2022-02-17,4,0,0,6
16115,저번에 사용하고 또 구매했는데 좋아요!! 슬림모가 부드럽고 사용하기 좋은거 같아요~,2022-02-17,5,1,1,1
16116,치과전용으로 쓰는거라 딴데서 사서쓰는것고다 탄력있고 오래가요,2022-02-17,5,0,1,3
16117,어금니칫솔 뚜껑은 미포함이네요~,2022-02-17,5,0,0,3
16118,치주염에 좋다고 해서 구매해봐요,2022-02-17,5,0,0,3
16119,솔이 보들보들하고 가늘어서 양치하기에 좋아요,2022-02-17,5,0,1,4
16120,칫솔이 부드럽고 완전 좋아요,2022-02-17,5,0,1,2
16121,조아요 |~~~<<<<~~~~{]{ㅇ,2022-02-17,5,0,0,1
16122,정말 잘산 아이템. 스케일링 하러가서 칭찬듣고 왔어요.,2022-02-17,5,0,1,3
16123,양치할 때 피가 자주 나서 치약을 바꿔보려고 치약 검색하다 우연치 않게 치약이 아닌 칫솔을 구매하게 되었습니다. 칫솔 교체후 피나는 횟수도 줄고 양치 후 입안이 개운합니다. 이제 막 나이가 40  넘어가는데 잇몸 질환에 치약 뿐 아니라 칫솔도 중요하다는걸 처음 알았네요. 식구가 많아 대용량에 저렴이로만 구매해서 사용했었는데 닥터스 칫솔 사용 후에는 계속 닥터스 칫솔 구매예정입니다. 칫솔모가 투박해보여서 잇몸에 상처가 더 날까 싶었는데 일반 미세모보다 더 부드러운데 양치는 더 깨끗하게 되고 개운한  느낌입니다.,2022-02-17,5,0,0,4
16124,배송도 빠르고 좋아요,2022-02-17,5,0,0,3
16125,큰아이가 교정중이라 구매했어요 브라켓때문에 일반칫솔로 하는것보다 교정전용칫솔이 더 양치가 잘되서 구매했어요~,2022-02-17,5,0,0,1
16126,치과에서 준것과 같네요 잘 쓰겠습니다~,2022-02-17,5,0,0,1
16127,배송빠르고 저렴해요 번창하세요,2022-02-17,5,0,0,3
16128,부드럽고잇몸에무리안가요,2022-02-17,3,0,1,1
16129,고양이 양치ㅣㅣ!!,2022-02-17,5,0,0,3
16130,개인적으로 잇몸이 안좋아서 그런지 슬림모가 거칠네요 잇몸안좋으신불들은 참고해서 구매하세요,2022-02-17,2,0,1,1
16131,재주문한거였고 오늘 다시 재주문 하러 온김에  남겨요 배송빠르고 제품 좋아요,2022-02-17,5,1,1,5
16132,좋은거 같아요 부드럽,2022-02-17,5,0,0,2
16133,부드럽고 잘닦이고 색깔도 이뻐요,2022-02-17,4,1,0,1
16134,아직 사용전이지만 불편함 없을듯 합니다 색상 다양해서 아이가 좋아합니다~,2022-02-17,5,0,0,3
16135,처음 샀던거 다 써서 다시 주문했어요. 좋아요.,2022-02-17,5,0,0,1
16136,어금니 칫솔을 쓰고나니 양치가 더 깨끗하게 잘 되는게 느껴지네요,2022-02-17,5,0,0,3
16137,사이사이 부드럽게  잘 닦여요,2022-02-17,5,0,0,6
16138,칫솔 반반세트 샀는데 아주 좋습니다 교정하는데 가성비 좋은 칫솔 구했네요,2022-02-17,5,0,0,6
16139,배송도 빠르고 좋아요..^^,2022-02-17,5,0,0,3
16140,"생각보다 단단, 야무진 칫솔입니다. 저렴해서 1회용보다 좀 나은 수준(?)일꺼라 여겼는데 튼튼하네요. 칫솔모 캡도 너무 훌륭해서 버리자니 죄책감 살짝 들 정도. ㅎㅎ 잘 쓸게요 ^^",2022-02-18,4,0,0,6
16141, 했습니다 많이파세요,2022-02-18,5,0,0,3
16142,써보진않았지만 좋길바래요,2022-02-18,4,0,0,3
16143,색깔도 너무 예쁘고 교정중인 딸아이가 칫솔모도 부드럽고 좋다고 하네요.  좋은데 저렴하기까지  대박입니다.,2022-02-18,5,0,0,1
16144,교정중이라많이쟁여놓고사용합니다,2022-02-18,5,0,0,6
16145,교정중이라 구매했는데 가성비 좋아요~,2022-02-18,5,1,0,5
16146,아랫니 안쪽까지 깔끔하게 닦여요,2022-02-18,5,1,0,4
16147,잘 닦이고 부드러워요,2022-02-18,5,0,0,2
16148,포인트칫솔 사면서 같이 사봤어요 사용 전인데 후기 좋아서 기대되요,2022-02-18,5,0,0,4
16149,돔형은 원래 사용하면서 만족했던거라 뾰쪽형도 구매해봤어요,2022-02-18,4,0,0,3
16150,흰색이 섬세모 입니다 부드럽네요 둘다 써봐야 알겠지만 일단  손으로 만져볼땐 만족합니다,2022-02-18,5,0,0,6
16151,잘 닦겨 아주 만족합니다.,2022-02-18,5,0,1,4
16152,항상 쓰던 제품이라~ 가성비 좋아요~~,2022-02-18,5,1,0,3
16153,전 이거 없음 큰일나요... 다른 곳꺼는 만족스럽지가 않더라구요,2022-02-18,5,0,0,5
16154,교정 하고 있어서 교정칫솔을 구매하였는데 만족합니다^^,2022-02-18,5,0,0,1
16155,치과전용이라 구매해서 사용중 만족해요!!,2022-02-18,4,0,0,3
16156,칫솔모도 적당히 탄탄하고 이닦는 맛이 나네요.잘 닦이고 좋아요 잘 닦이고  손잡이 길이도 넉넉해서 아주 만족합니다 포장도 잘되있어서 보관도 편리하게 두고 사용할 수있네요,2022-02-18,4,0,0,2
16157,튼튼하고 좋아요 오래사용할수있겠어요,2022-02-18,4,0,1,1
16158,배송 빠릅니다 치솔 색이 너무 예뻐요 아직 교정용 치솔만 한번 사용해봤는데 좋다네요 한달후 어금니랑 치간치솔 후기도 올릴게요,2022-02-18,5,0,0,5
16159,아주 잘사용 하고 있습니다 만족해요,2022-02-18,5,0,1,1
16160,에코패키지라 환경을 생각할 수 있어서 좋았고 탄력적이고 치석케어도 잘 되는 것 같아요 잇몸 약하신 분들은 더 강도 약한 걸 쓰시는 게 좋을 것 같아요 잘 쓰겠습니다,2022-02-18,4,0,0,2
16161,빠르게 배송왔고 저렴하고 좋네요,2022-02-18,5,0,0,6
16162,여기 칫솔 아니면 이 안닦음 개쩔어,2022-02-18,5,0,0,2
16163,단단모라 잘 닦여요,2022-02-18,5,0,0,3
16164,칫솔모가 작아서 이 틈새를 닦기 좋음.,2022-02-18,5,0,1,3
16165,굿굿        !,2022-02-18,5,1,1,4
16166,계속 쓰던거라~안하면 양치안한 느낌입니다,2022-02-18,5,0,0,4
16167,굿굿        !,2022-02-18,5,1,1,1
16168,했늡니다 많이파세요,2022-02-18,5,0,0,2
16169,단단모라서 잘 닦여요 확실히,2022-02-18,5,0,0,3
16170,교정을 하게되면서 교정기간동안 사용하고자 구매했습니다 치과에서 제공했던 칫솔모랑 비슷하고 부드러워서 잘 사용하고있습니다 ~ 감사합니다,2022-02-18,5,0,1,1
16171,배송 빠르고 색도 예뻐요 사용해보고 한달 사용 리뷰 올릴게요,2022-02-18,5,0,0,3
16172,생각했던 대로 괜찮네요,2022-02-18,5,0,0,1
16173,칫솔에 좀 예민한 편인 신랑이 사용 중인데 생각보다 부드럽고 좋다고 합니다. 선물로 주신 혀클리너도 마음에 들어하네요~^^,2022-02-18,5,0,0,4
16174,윗 어금니 바깥쪽이 잘 안 닦이는 것 같아 어금니 칫솔을 구매했는데 잘 닦이고 좋아요~,2022-02-18,5,0,0,3
16175,칫솔모가 너무 잘 버러지네요 ㅠㅠ,2022-02-18,3,1,0,2
16176,"늘 사용하는 칫솔이라 만족합니다~~ 포장,품질,배송까지~~ 이번엔 뇌물로 마사지용 칫솔이 함께 와서 감동이었습니다~~^^ 앞으로도 계속 이용할것 같습니다~~",2022-02-18,5,1,0,6
16177,예전에 사용하던건 너무 강해서 부드러운 모로 구매했는데 이건 또 너무 부드러워서 이물질이 잘 안빠져요.. 무조건 치간칫솔해야하는 단점이 있지만 또 하게되니까 결론적으로는 좋은건가..ㅎㅅㅎ  하여간 좋습니댵,2022-02-18,4,0,1,1
16178,빠른배송감사하고 정말면적이 넓어서 양치하기편하고 모가 생각보다 많이 보더러워요.강추합니다.,2022-02-18,5,0,0,2
16179,교정칫솔 저번에 써보고 좋아서 구매합니다,2022-02-18,5,0,0,1
16180,배송도 빠르고 상품도 만족해요!,2022-02-18,5,0,0,4
16181,정말 시원해요 깨끗하게 닦여요,2022-02-18,5,1,0,4
16182,칫솔질하면서 자연스럽게 지압 가능해서 좋았음. 칫솔모만 교환하면 되니까 환경에도 좋을 듯.,2022-02-18,5,0,1,2
16183,교정중이라많이쟁여놓고사용합니다,2022-02-18,5,0,0,6
16184,미세모의 부드러움과 탄력성을 같이 느낄 수 있어서 너무 좋네요~,2022-02-18,5,0,0,2
16185,감사합니다. 잘쓸게요~~,2022-02-18,5,0,0,2
16186,4번째 재구매입니다 이것만써요ㅋㅋ,2022-02-18,5,1,0,2
16187,아직 사용안해봐서 별 한개 뺐어요,2022-02-18,4,0,0,6
16188,아직 안 써봤지만 패키지도 괜찮고 가격도 싼 편이라 후딱후딱 갈아줄 심산으로 샀어요~~,2022-02-18,5,0,0,1
16189,교정용칫솔 치과에서 구입해서 쓰다가 첨 온라인구매 해봤는데 맘에 듭니다,2022-02-18,5,0,0,1
16190,항상 사용하던 제품이에요.배송도 빠르네요,2022-02-18,5,0,0,1
16191,늘 사용하는 제품이라 믿고 주문합니다~~ 특히 색깔이 너무나도 맘에 들어요~ 보내주신 뇌물도 잘 사용하겠습니다~ 감사합니다,2022-02-18,5,1,0,1
16192,사은품로 혀닦는거주셔서 경험해보고싶었는데 감사합니다!!  제품싸게주셔서 감사합니다,2022-02-18,5,0,0,3
16193,미세모 구하고있었는데 잘사용하겠습니다,2022-02-18,5,0,0,1
16194,아이들 쓰려고 샀어요 조금 더 써봐야겠지만 잘닦이는것 같아요,2022-02-19,5,0,0,4
16195,모가 부드러워서 좋아요,2022-02-19,5,0,1,5
16196,칫솔모는 좀 두꺼운것같아요. 치간칫솔은 솔을 중간사이즈로 사서 큰것같네요. 리필해서 쓰니 환경오염도 덜하고 만족해요,2022-02-19,3,0,1,1
16197,"아이들 칫솔이 예쁘고 깔끔하네요""",2022-02-19,5,0,0,3
16198,교정 시작해서 12개 세트인거 구매해봤습니다  칫솔마다 캡도 있고 가방에 하나씩 넣어다니기 좋은 것 같아요,2022-02-19,5,0,0,1
16199,가격대비 완전대박입니다. 특히 칫솔모가 너무 좋습니다. 앞으로 계속 재구매 할몌정입니다.,2022-02-19,5,0,0,3
16200,가격대비 완전대박입니다. 특히 칫솔모가 너무 좋습니다. 앞으로 계속 재구매 할몌정입니다.,2022-02-19,5,0,0,2
16201,항상 만족하며 쓰고있습니다!!,2022-02-19,5,1,0,3
16202,모가 부드러워서 좋아요,2022-02-19,5,0,0,2
16203,전에 쓰던 건 모가 뻣뻣해서 불편함이 좀 있었는데 모가 부드러워서 큰 불편함없이 양치질하기 좋아요 계속 애용할 것 같아요,2022-02-19,5,0,0,1
16204,사용하기편하고좋아요,2022-02-19,5,1,1,6
16205,맘에 들어 계속 주문해서 쓰고 있어요 가성비도 좋고 배송도 빠르게 받았습니다,2022-02-19,5,0,0,1
16206,사이즈를 잘못 고름~ 안들어감 ㅠ 작은걸로 다시 사야겠어용,2022-02-19,5,0,0,5
16207,칫솔모는 좀 더앏고 부드러웠으면 좋겠어요,2022-02-19,2,0,1,4
16208,모가 부드러워서 좋아요,2022-02-19,5,0,0,5
16209,모가 부드러워서 좋아요,2022-02-19,5,0,1,5
16210,텔레비전에서 보고 주문했어요. 의사들이 추천해 주는 거니 믿을 만하다고 생각했어요. 꼼꼼하게 닦여서 충치도 별로 안 생기고 좋네요.,2022-02-19,5,0,0,3
16211,교체하기도 쉽고 휴대용 케이스도 좋아요,2022-02-19,5,0,0,5
16212,잘쓰고 있어요~~~~,2022-02-19,5,1,1,2
16213,마트 칫솔은 모가 너무 단단한데 이건 치과 칫솔처럼 부드러워서 좋아요,2022-02-19,5,0,1,1
16214,배송 빠르고 좋아요~^^,2022-02-19,5,0,0,1
16215,여기서 벌써 세번째 주문해서 사용중입니다 가격도 저렴하고 대용량을 사서 쟁겨 놓기 좋아요 칫솔도 좋구요,2022-02-19,5,0,1,1
16216,일자형보다 쓰기 편해서 다떨어짐 재구매할께요^^,2022-02-19,5,0,0,5
16217,교정을 하게 되어서 교정기 칫솔 찾아 구매 했네요. 어짜피 2년 쓸거 이 년치 구매. 배송 빠르고 모도 부듯넙고 교정 처음은 미세모가 날듯 하네요.,2022-02-19,5,0,0,1
16218,배송 빠르고 칫솔도 쓰기 편안하네요,2022-02-19,5,0,0,6
16219,약국에서 보다 저렴하게 구매해서 별기대 없었는데  기대 이상입니다 재구매 할께요,2022-02-19,5,0,1,1
16220,잘 받았습니다~~~,2022-02-19,5,0,0,1
16221,만족스럽습니다~ 배송빨라여,2022-02-19,5,0,0,6
16222,만족합니다 최고입니다 싸게 잘 구입했습니다,2022-02-19,5,0,0,2
16223,만족합니다 최고입니다 싸게 잘 구입했습니다,2022-02-19,5,0,0,1
16224,만족합니다 최고입니다 싸게 잘 구입했습니다,2022-02-19,5,0,0,3
16225,어금니 칫솔은 처음인데 만족하면서 쓰고 있어요,2022-02-19,5,0,0,3
16226,어금니 뒤쪽 양치에 최고!!,2022-02-19,5,0,0,3
16227,잘닦여요 이빨사이사이 어금니끝부분까지^^,2022-02-19,5,0,0,3
16228,좋아요 빠른배송 좋아요,2022-02-19,3,0,1,3
16229,너무 좋아요!! 큼직한걸로 어금니까지 시원시원하게 닦아서 만족스럽습니다!!!,2022-02-19,5,0,1,4
16230,저렴하니좋네요 개별 캡도있어서좋아요,2022-02-19,4,0,0,1
16231,교정칫솔 색상도 예쁘고 아이가 편하다고 하네요. 종류가 두가지라서 고민했는데 교정 이제 시작해서 부드러운것으로 선택했네요. 아이가 잘 사용할 것 같아요.,2022-02-19,5,0,0,1
16232,어금니 칫솔 처음 써봤는데 괜찮아요 찝찝하거나 좀 더 깨끗하게 닦고 싶은 부분을 사용하면 좋습니다,2022-02-19,5,0,1,3
16233,잘받았어요 싸게 잘삿네요 감사합니다,2022-02-19,4,0,0,0
16234,잘 받았습니다~~ 아이들이 신기해하며 어금니 칫솔질 한 번씩 더 해서 정말 좋아요!,2022-02-19,5,0,0,3
16235,교정용 칫솔이라 확실히 잘 닦이네요 미세모 칫솔의 경우 너무 부드러워서 제대로 안닦이는 느낌이 드는 칫솔도 많아서 부드러운모 강한모 둘다 구매했는데요 부드러운 칫솔을 먼저 사용해 보았는데 모질도 적당히 힘이 있고 부드러워서 계속 사용할꺼 같네요. 치간용 칫솔도 교체도 쉽고 고정도 잘되서 괜찮아요. 교체바디가 길어서 어금니 치간을 닦기에도 편하네요^^,2022-02-19,5,0,0,6
16236,부드러워서 잇몸에 자극이 없어요,2022-02-19,5,0,1,1
16237,잘 닦이고 주기적으로 교체하여 사용하는데 좋아요,2022-02-19,5,0,1,3
16238,처음이라 조금 뻣뻣하긴하지만 잘 닦이는것 같아요,2022-02-19,5,0,0,3
16239,교정중이라 구매했습니다,2022-02-19,5,0,1,1
16240,넘 좋아요! 교정시 쓰기 편해요,2022-02-19,5,0,1,6
16241,교정시 쓰기 편해요,2022-02-19,5,0,1,3
16242,중딩 아들 교정용 칫솔 재구매 했습니다.,2022-02-19,4,0,0,1
16243,빠른배송과 혀클리너사은품까지,2022-02-19,5,0,0,2
16244,칫솔모가 부드러워서 구석구석 쓰기 좋아요 넉넉하게 사서 한참 쓸거같아요,2022-02-19,5,0,0,3
16245,치과에서 구매하던 칫솔보다 부드럽고 좋아요^^ 아이들 칫솔도 재구매하러올께요^^,2022-02-19,5,0,0,1
16246,좋아요좋아요좋아요좋아요좋아요,2022-02-19,3,0,1,1
16247,입안이 작아서 헤드 작은게 좋기도 하고 칫솔모가 부드럽고 좋아요 ~~~,2022-02-19,5,0,0,4
16248,좋아요 재주문할거예요,2022-02-19,4,0,1,4
16249,적당히 부드럽고 좋아요,2022-02-19,5,0,0,3
16250,하도 튼튼한 모를 외치는 아들을 위해 구매해 봤는데 모가 심하게 튼튼하네요  그래도 손잡이 색상과 디자인이 예뻐서 ....,2022-02-20,3,0,0,3
16251,치과전문 칫솔이라 그런지 좋아요,2022-02-20,5,0,0,4
16252,빠른배송 감사해요 칫솔모 부드럽고 잇몸 자극없어 좋아요 손잡이 부분은 좀 불편하네요,2022-02-20,4,0,0,2
16253,항상 이거사용해요 좋아요,2022-02-20,4,1,1,1
16254,상품도좋고서비스도갓ㅇ사해요,2022-02-20,5,0,0,4
16255,빠른배송 갑사합니다~,2022-02-20,4,0,0,4
16256,교정기사용중이라 꾸준히잘쓰고있어요,2022-02-20,5,0,1,3
16257,배송빠르고좋아요~~~,2022-02-20,5,0,0,1
16258,잘쓸게요아직 안써봤어요,2022-02-20,5,0,0,1
16259,빨리  오네요 좋네요 수고하세요,2022-02-20,5,0,0,1
16260,입니다. 좋아요,2022-02-20,5,0,0,3
16261,미세모라 좋아요ㅋㅋㅋ,2022-02-20,5,0,0,1
16262,양치하고 어금니칫솔사용하니 확실히 더개운해요,2022-02-20,5,0,1,3
16263,교정칫솔 전문회사라 믿고 주문했어요,2022-02-20,5,0,0,1
16264,요. 재구매보다 더 확실한 후기가 있을까요^^^,2022-02-20,5,0,0,1
16265,좋아요~~ 사무실에서 집에서 모두 쓰고 있습니다.,2022-02-20,5,0,1,2
16266,칫솔모 부드럽고 좋네요~,2022-02-20,5,0,0,4
16267,이전에사욭하던 칫솔이더나요 ..,2022-02-20,5,0,0,2
16268,빠른배송 만족합니다,2022-02-20,5,0,0,1
16269,배송빠르구요. 좋습니다. 교정용입니다,2022-02-20,5,0,0,1
16270,좋은제품 감사합니다,2022-02-20,5,0,0,3
16271,넉넉하게 비치해놓고 항상 사용하는 것입니다 가격도 저렴하여 부담 없어요,2022-02-20,5,1,0,1
16272,너무 잘 쓰고 있어요. 교정 중인데 저 치실로 관리하고 있어요.,2022-02-20,5,0,1,1
16273,몇주에 한번씩 부담없이 교체하여 사용하기에 좋습니다 다음엔 다른 모양도 써봐야겠어요,2022-02-20,5,1,1,1
16274,빠른  배송  매우 만족합니다,2022-02-20,5,0,0,2
16275,교정 해서 부드러운 모 찾고 있었는데 가격대비 아주 만족 스러워용~  사용하기 부드러워서 좋습니답,2022-02-20,5,0,1,6
16276,교정인들 꼭 쓰세요...  워터픽 없을때 좋아요 워터픽 고장나고 이걸로 쓰고 잇어요~,2022-02-20,5,0,0,3
16277,좋아요 쟁여두고 쓰기 딱임,2022-02-20,5,1,0,6
16278,정말빠른배송~~다음날 아침~ 잘쓸게요 첨써보는건데 잘댞이네요~,2022-02-20,5,0,0,4
16279, 하고 있는 제품이에요,2022-02-20,5,0,0,1
16280,제품도괜찮은거같고저렴해요,2022-02-20,5,0,0,3
16281,전에 사용하던 칫솔이 더 ...,2022-02-20,5,0,0,1
16282,부드럽고좋아요ㅡ배송도빠름,2022-02-20,4,0,1,4
16283,치아교정하는 아이를 위해 샀어요~ 치과에서 산 칫솔과 비슷해서 괜찮다고 하네요.,2022-02-20,5,0,0,1
16284,치실특히너무조아요 잘쓸께욤,2022-02-20,5,0,0,1
16285,계속쓰던제품이예요 이것만쓰게되네요,2022-02-20,5,1,0,1
16286,칫솔모가 튼튼하고 이 닦을때도 좋아요!,2022-02-20,5,0,0,3
16287,아직 써보진 않았는데 기대됩니다,2022-02-20,5,0,0,1
16288,교정하고있는 딸아이가 사용하고있어요~ 잘쓰고있고 편하다고 하네요~ 함꺼번에 구매해놓으니 칫솔걱정없고 좋네요~,2022-02-20,5,0,1,1
16289,처음에는 손이아팠는데 나중엔 적응되요  솔이 생각보다 빨리 연하게되 돼서 자주 갈아줘야될 것 같아요,2022-02-20,3,0,1,2
16290,딸이 교정중인데 가격이 저렴하고 양이 많아서 한동안 걱정없이 잘 사용할 거 같아요,2022-02-20,5,0,1,1
16291,늘 사용하는 칫솔 좋아요 많이 파세요,2022-02-20,5,0,0,4
16292,식구가 많아 색깔별로 쓰기 좋아요.,2022-02-20,5,0,0,2
16293,상품포장이 밑에 뜯어져서 왔지만 제품에 이상이 있는건 아니기에 상광없지만 기존에 쓰던게 양치질이 잘 안되는거 같아서 주문했는데 강도가 기존꺼랑 비슷한거 같아요.. 쎈거는 잇몸 아플거 같아서 다른걸로 골라봐야 할까봐요ㅠ 보통정도의 부드러움을 찾는게 쉽지않네요,2022-02-20,4,0,0,2
16294,식구가 많아 색깔별로 쓰기 좋아요.,2022-02-20,5,0,0,4
16295,치과갈때마다 샀었는데 여유롭게 준비해두니 훨씬 편하고 자주 교체할수 있어서 좋습니다 칫솔상태 만족스러우며 손잡이부분과 색상 전부 양호합니다.,2022-02-20,5,0,0,1
16296,좋아오ㅡ칫솔부드럽고좋음,2022-02-20,5,0,1,1
16297,2번째 구매^^ 깔끔하게 프라스틱박스에 넣어 있어서 보관하기 편한것 같아요,2022-02-20,4,1,0,3
16298,부드러운면서 이사이사이 잘닦여서 좋아요,2022-02-20,5,0,0,2
16299,항상 잘 구매하고 쓰고있습니다. 감사합니다.,2022-02-20,5,1,0,3
16300,원래사용하던칫솔인데 색이바뀌어서 다른제품인줄알았어요 파스텔톤이뿌네요,2022-02-20,4,1,0,1
16301,배송도 빠르고 치간칫솔은 쓰기 전인데 좋아보여요^^,2022-02-20,5,0,0,5
16302,온가족이 사용합니다. 4년째 사용중,2022-02-20,5,1,0,2
16303,리필형이라 자주 바꿔줄수있어 좋아요,2022-02-21,4,0,0,2
16304,교정용 치실 진짜신세계네요~ 잘쓰고있어요~,2022-02-21,5,0,0,3
16305,이제껏 치과에서만 구매했었는데 조금 돈아깝게 느껴져요 ㅋㅋㅋ 훨씬 시원하게 잘 닦이고 가격도 저렴하고 ㅠㅠ 너무 좋아요...,2022-02-21,5,0,1,1
16306,아이들도 사용하기 좋아요. 치아관리 철저하게 해서 두달에 한번은 칫솔 가나봐요. 많이 사용하게 되요 그래서 벌크로 ㅎ,2022-02-21,5,0,0,2
16307,어금니칫솔 양치질 잘 되고 좋아요,2022-02-21,5,0,0,3
16308,제품 역시 좋아요 재구매각,2022-02-21,4,0,1,3
16309,칫솔별로 꼼꼼하게 양치질해서 기분도 개운,2022-02-21,5,0,0,4
16310,제품 역시 좋아요 재구매각,2022-02-21,4,0,1,1
16311,교정용 사용중인데 너무 잘 되고 좋아요~~,2022-02-21,5,0,0,1
16312,미세모가 타 칫솔애 비해 부드러움이 덜하고 일반모는 많이 단단하네요 칫솔 V컷이 조금밖에 안되어있어서  일반칫솔과 비슷하네요 교정기사이로 솔이 별로 안들어가는듯하네요 일반모는 단단해서 살짝 아픈감이 있어요 반반 구매했는데 다 미세모사는게 나을듯했네요,2022-02-21,3,0,0,6
16313,치아에 진심인 신랑이 좋다고 해서 계속 구매하고 있습니다.,2022-02-21,5,0,0,4
16314,항상 쓰는 제품이요..,2022-02-21,5,0,0,4
16315,칫솔 부드럽고 양치질이 편해요,2022-02-21,5,0,0,4
16316,구석구석 깨끗하게 닦여서 너무 좋네요 왕추천이에요,2022-02-21,5,0,0,3
16317,칫솔모가 삐져나와있는게 몇개있긴하지만 가성비 진짜 좋아용.~,2022-02-21,4,1,1,2
16318,생각보다 모가 억세긴한데 어금니만 쓰기에 괜찮은것 같아요,2022-02-21,5,0,1,3
16319,배송 빠르고 품질 좋아요,2022-02-21,5,0,0,1
16320,부드럽지만 잘 닦여서 좋아요,2022-02-21,5,0,1,1
16321,"3S용이 치간사이가 좁은 저에겐 맞는것같아서 I형,L형으로 각각 구매했어요~ 역시나 좋고 대용량이라 든든해요",2022-02-21,5,1,0,5
16322,교정시작하고 칫솔 자주 교체해주는데 가성비 최고 입니다 매번 구매하고 잇어요 배송도 빠르고 매우 만족 합니다,2022-02-21,5,1,0,5
16323,"3S용이 치간사이가 좁은 저에겐 맞는것같아서 I형,L형으로 각각 구매했어요~ 역시나 좋고 대용량이라 든든해요",2022-02-21,5,1,0,5
16324,교정하는데 치과보다 싼 가격에 자주 이용합니다.,2022-02-21,5,0,0,1
16325,손잡이 부분이 튼튼한 느낌 들어서 좋아요,2022-02-21,5,0,1,1
16326,생각보다 모가 억세긴 한데 솔 너비가 좁아서 좋아요,2022-02-21,5,0,1,3
16327,배송빠르고 양치질할때 좋아요~~,2022-02-21,5,0,0,1
16328,편하고 좋아서 잘 사용하고 있어요,2022-02-21,5,1,1,3
16329,물건 빠르고 배송 좋아요,2022-02-22,5,0,0,5
16330,깔끔하고 좋네요~~ 이번에 처음쓰는데 좋으면 정착해야겠어요!!,2022-02-22,5,0,0,2
16331,전에 쓰던거보다 좋아진것같아요,2022-02-22,4,0,0,3
16332,어금니칫솔 너무 좋아요 개운해요,2022-02-22,5,0,1,3
16333,잇몸에 부담안가고  잘 닦여요. 대용량으로 구매해서 넉넉히 두고 사용할께요,2022-02-22,5,0,1,1
16334,칫솔모가 크고 잘닦이는듯,2022-02-22,5,1,0,1
16335,너무 맘에 들어요 잇몸칫솔을 안썼는데 한번 사용해보려고 같이 구매했네요. 선물도 감사합니다^^,2022-02-22,5,0,0,3
16336,미세모가 부드러우면서 잘닦이네요~좋아요,2022-02-22,5,0,0,2
16337,칫솔 잘닦이고 개운해요~~^^,2022-02-22,5,0,1,4
16338,물건 빠르고 배송 좋아요,2022-02-22,5,0,0,1
16339,스파이럴모 써보고 싶어서 구매했는데 넘 좋은거 같아요,2022-02-22,5,0,0,1
16340,배송 빨랐구요 단단한듯하면서도 부드럽네용,2022-02-22,5,0,0,4
16341,부드러워서 닦기 좋아요,2022-02-22,5,1,0,1
16342,확실히 더 잘 닦이네영 진작 쓸걸. ㅜㅜㅠ,2022-02-22,5,0,0,4
16343,교정중이라 주문했어요??,2022-02-22,5,0,0,1
16344,일반 칫솔 대신 사용하려고 구매했어요~! 크기도 너무 크지도 않고 작지도 않아서 사용하기 좋을 것 같아요??,2022-02-22,5,0,0,4
16345,교정칫솔 좋아요. 앞으로 애용할께요,2022-02-22,4,0,0,1
16346,칫솔 맘에듭니다 색상도이쁘고 혀클리너 선물도  감사합니다,2022-02-22,5,0,0,1
16347,아이가 교정을 시작해서 잔뜩 구비해 둡니다. 보철 때문에 칫솔이 빨리 닳는것 같아서요. 병원에서 받은 칫솔보다 좋은것 같네요.,2022-02-22,5,0,0,1
16348,칫솔 색깔도 이쁘고 하나하나 캡이 있어서 좋네요,2022-02-22,5,0,0,1
16349,몇 개월동안 여기 칫솔만 써요~~ 좋아요,2022-02-22,5,1,0,1
16350,확실히 더 잘 닦이네요 진작 쓸걸 ㅎㅎ,2022-02-22,5,0,0,2
16351,일단 배송 빠르고  칫솔모가 부드럽습니다. 젤리빈 같은 색상이라 걸어놓으니 이쁘기도 하네요. 다만 마감이 거친듯한 건 있어요.,2022-02-22,5,0,0,1
16352,딱 맞는 제품 품질도좋고 저렴하고..추천해 요ㅛㅛ,2022-02-22,5,0,0,1
16353,2번째 주문하는 상품이예요 구석구석 잘 닦이고 모에 힘이 있어서 더 좋아요,2022-02-22,5,0,0,3
16354,저희가족은 이 칫솔만 사용합니다. 아이들도 이것만 쓰겠다고 해서 또 구매합니다~,2022-02-22,5,1,0,2
16355,교정중인데 잘 사용중이에요,2022-02-22,5,0,0,3
16356,교정중인데 잘 사용중이에요,2022-02-22,5,0,0,5
