,내용,날짜,별점,재구매,한달사용기,종류
16317,한달사용기재구매늘 이거만 사용해요 좋습니다,20.05.22.,5,재구매,한달사용기,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 02.이중슬림모(일반용) 12개 1박스
16318,"촘촘한 이 사이사이도 정말 잘 닦여요~.
가격대비 너무 괜찮습니다~.",20.05.18.,5,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 02.이중슬림모(일반용) 12개 1박스
16319,SNG제품은 처음 구매하지만 받아보니 치솔모 사이즈가 맘에 듭니다. 일반과 프리미엄 두 종류 구입했는데 모를 만져보니 프리미엄이 더 나은 것 같아요. 일단 사용해보야 알 것 같네요.,20.05.01.,5,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 02.이중슬림모(일반용) 12개 1박스
16320,"상품도 만족하지만 작은 부분도 지나치지 않고 후처리 너무 죄송하리만큼 잘해주셔서 감사했습니다.
번창하세요~^^",20.04.10.,5,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 02.이중슬림모(일반용) 12개 1박스
16321,배송엄청빨라요 양치 열심히 해야겟네여 ㅋㅋ,20.04.25.,5,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 01.슬림모(일반용) 12개 1박스
16322,재구매배송도 빠르고 좋아요,20.05.03.,3,재구매,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 01.슬림모(일반용) 12개 1박스
16323,잇몸이 예민해서 구입했는데 좋은 듯 해요,20.04.29.,5,0,0,1. 칫솔종류: S&G 고급(Premium)칫솔 / 2. 칫솔선택: 05.고급 슬림모 12개 1박스
16324,항상쓰는제품이예요. 모도 적당히 힘있고 이도 잘 닦겨요.저렴하고 좋아요.,20.05.10.,5,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 02.이중슬림모(일반용) 12개 1박스
16325,제품도 좋고 가격도 좋아요,20.05.24.,5,0,0,1. 칫솔종류: S&G 교정용V 칫솔 / 2. 칫솔선택: ♥ 교정V 슬림모 6개 + 교정V 일반모 6개
16326,재구매했어요 잘쓰겠습니다,20.05.17.,4,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: ♥ 슬림모 6개 + 이중슬림모 6개
16327,예전에 구매했다 좋아서 또구매해요,20.05.22.,5,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 02.이중슬림모(일반용) 12개 1박스
16328,한달사용기너무 좋아요. 대량구매해서 잘 써요,20.04.27.,5,0,한달사용기,1.칫솔종류: S&G 교정용V 칫솔 / 2.칫솔선택: ＠ 교정V 슬림모 6개 + 교정V 일반모 6개
16329,"한달사용기미세모라 좋긴 한데 깨운한 느낌은
부족해요",20.05.19.,5,0,한달사용기,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 02.이중슬림모(일반용) 12개 1박스
16330,두번째 주문해서 쓰는데 좋아요,20.05.21.,5,0,0,1. 칫솔종류: S&G 고급(Premium)칫솔 / 2. 칫솔선택: 05.고급 슬림모 12개 1박스
16331,울 딸교정하면서 사용하는 칫솔입니다,20.05.20.,4,0,0,1. 칫솔종류: S&G 교정용V 칫솔 / 2. 칫솔선택: ♥ 교정V 슬림모 6개 + 교정V 일반모 6개
16332,한달사용기깨끗이 잘 닦여여..,20.05.26.,5,0,한달사용기,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 02.이중슬림모(일반용) 12개 1박스
16333,칫솔모 빳빳하니 너무 좋아요~,20.05.22.,5,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 0A.치과일반모(강한모) 12개 1박스
16334,"아직 안써봤는데 기대하고 잇어요
배송은 완전 빠르네요 ㅎㅎ 잘쓰겠습니다",20.04.20.,4,0,0,1. 칫솔종류: S&G 고급(Premium)칫솔 / 2. 칫솔선택: ♥ 고급슬림모 6개 + 고급이중슬림모 6개
16335,"교정중이라 교정칫솔 맘에 드는게 없어
첨으로 구매해 봤어요
아직 사용전이지만 사용후 한달사용후기
남길려구요",20.04.21.,5,0,0,1. 칫솔종류: S&G 교정용V 칫솔 / 2. 칫솔선택: 08.교정V 일반모(강한모) 12개 1박스
16336,"부드러우면서도 탄성이 좋아
자극없이 잘 닦이고 좋아요.
추천합니다~",20.04.22.,5,0,0,1. 칫솔종류: S&G 고급(Premium)칫솔 / 2. 칫솔선택: 06.고급이중슬림모 12개 1박스
16337,재구매항상쓰던건데 동생이 제껏 써보고 좋다고해서 또 주문했어요 한번 사놓으면 오래쓰니 좋아요 배송도 진짜빠르고 좋았어요 또구입하러올께요,20.04.12.,5,재구매,0,1.칫솔종류: S&G 고급(Premium)칫솔 / 2.칫솔선택: 06.고급이중슬림모 12개 1박스
16338,제일 작은 사이즈로 사야겠어요 치간 칫솔 첨 써보는디 좋네요,20.04.21.,5,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 02.이중슬림모(일반용) 12개 1박스
16339,좋네요  배송도빠르고,20.04.27.,5,0,0,1. 칫솔종류: S&G 고급(Premium)칫솔 / 2. 칫솔선택: ♥ 고급슬림모 6개 + 고급이중슬림모 6개
16340,한달사용기재구매항상 이거만 써요 젛아요,20.05.22.,5,재구매,한달사용기,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 01.슬림모(일반용) 12개 1박스
16341,재구매항상 잘 사용하고 있습니다,20.05.01.,5,재구매,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 03.어린이곰돌이 12개 1박스
16342,재구매재구매  칫솔로  칫솔질  후  개운함,20.04.30.,4,재구매,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 02.이중슬림모(일반용) 12개 1박스
16343,배송도 좋구 가성비 좋네요,20.05.01.,5,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 02.이중슬림모(일반용) 12개 1박스
16344,배송빠르고좋아요 아주,20.05.22.,4,0,0,1. 칫솔종류: S&G 고급(Premium)칫솔 / 2. 칫솔선택: 05.고급 슬림모 12개 1박스
16345,한달사용기매 달 치과에서 3500원 주고 삿는데 ㅠ 치과꺼보다 더 좋고 오래가요 ㅠ ㅠ,20.04.23.,5,0,한달사용기,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: ♥ 슬림모 6개 + 이중슬림모 6개
16346,재구매배송도 빠르고 상품도 좋아요!!,20.05.24.,5,재구매,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 02.이중슬림모(일반용) 12개 1박스
16347,"매우만족이요
왜 치과칫솔 써야하는지 백프로 깨달았어요
쓰세요 좋습니다 잘닦입니다",20.04.17.,5,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: ♥ 슬림모 6개 + 이중슬림모 6개
16348,재구매항상 잘 쓰고 있어요,20.05.23.,5,재구매,0,1. 칫솔종류: S&G 고급(Premium)칫솔 / 2. 칫솔선택: 06.고급이중슬림모 12개 1박스
16349,빠른 배송 감사합니다,20.05.23.,4,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 01.슬림모(일반용) 12개 1박스
16350,"한달사용기재구매저렴하고빠른배송좋아요
매번여기서재구매해요^^",20.05.14.,5,재구매,한달사용기,1. 칫솔종류: S&G 교정용V 칫솔 / 2. 칫솔선택: 07.교정V 슬림모 12개 1박스
16351,조아조아조아조아조아...,20.06.15.,5,0,0,1. 칫솔종류: S&G 교정용V 칫솔 / 2. 칫솔선택: ♥ 교정V 슬림모 6개 + 교정V 일반모 6개
16352,빠른배송 감사합니다!! 잘쓸께요~,20.05.17.,5,0,0,1.칫솔종류: S&G 교정용V 칫솔 / 2.칫솔선택: 07.교정V 슬림모 12개 1박스
16353,한달사용기한달을 썼다는건 30일을 사용했다는 것입니다. 양치를 펀하게 하고 나니 입안이 쿨합니다.,20.05.08.,5,0,한달사용기,1. 칫솔종류: S&G 고급(Premium)칫솔 / 2. 칫솔선택: 06.고급이중슬림모 12개 1박스
16354,만족합니다..좋아요~~~~,20.05.26.,5,0,0,1. 칫솔종류: S&G 교정용V 칫솔 / 2. 칫솔선택: 07.교정V 슬림모 12개 1박스
16355,감사합니다 감사합니다 ㅔ,20.06.15.,5,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 02.이중슬림모(일반용) 12개 1박스
16356,처음 구입하였습니다. 배송 감사합니다.,20.05.15.,4,0,0,0
16357,"부드러워서 잘 안 닦이면 어쩌나 걱정했는데, 충분히 잘 닦입니다.",20.04.20.,4,0,0,1. 칫솔종류: S&G 고급(Premium)칫솔 / 2. 칫솔선택: 06.고급이중슬림모 12개 1박스
16358,시중에서 파는 일반적인 칫솔보다는 사용하기 좋은듯해요 잇몸이 약하신 분에겐 약간 하드하실수도 있을실듯해요,20.05.09.,3,0,0,1. 칫솔종류: S&G 고급(Premium)칫솔 / 2. 칫솔선택: 06.고급이중슬림모 12개 1박스
16359,항상 잘 사용하고 있어요 만족하는 제춤,20.04.28.,5,0,0,1. 칫솔종류: S&G 교정용V 칫솔 / 2. 칫솔선택: 07.교정V 슬림모 12개 1박스
16360,치과에서 일하는 친구네서 써보고 너무 좋아서 구매해요 ^ㅁ^ 이에 붙은 누룽지도 싹싹 긁어낼 것 같은 단단함 아주 만족합니다 ^ㅁ^ 근데 혀 닦을때 조심하세요 생각없이 닦다가 피봤어요 ^ㅁ^,20.04.14.,4,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 0A.치과일반모(강한모) 12개 1박스
16361,한달사용기좋긴 한데 생각했던 것 보단 뻣뻣했어요 ㅠㅠ,20.05.19.,4,0,한달사용기,1. 칫솔종류: S&G 고급(Premium)칫솔 / 2. 칫솔선택: ♥ 고급슬림모 6개 + 고급이중슬림모 6개
16362,"목요일날 주문햇는데 토요일날 오후에 도착했어요^^배송 엄청 빠르네요...

12개 칫솔 저렴하게 구입해서 좋네요..효과는 사용해바야 할거 같네요~

번창하세요^^",20.03.28.,5,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 01.슬림모(일반용) 12개 1박스
16363,"다른제품 쓰다가,
한번 바꿔봤는데 .괜찮네요.",20.05.19.,5,0,0,1. 칫솔종류: S&G 고급(Premium)칫솔 / 2. 칫솔선택: ♥ 고급슬림모 6개 + 고급이중슬림모 6개
16364,아직 사용전인데 치과칫솔 늘 사용하던거라 좋을 것 같아요. 착한 가격에 구입했네요. 감사해요.,20.04.16.,4,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 03.어린이곰돌이 12개 1박스
16365,한달사용기잘사용하고있고만족해요,20.05.21.,4,0,한달사용기,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: ♥ 슬림모 6개 + 이중슬림모 6개
16366,배송도 빠르고 남편도 칫솔 써보더니 좋다하네요 재구매각^^,20.04.21.,5,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 01.슬림모(일반용) 12개 1박스
16367,여러개라 두고두고씁니다.,20.05.01.,5,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 02.이중슬림모(일반용) 12개 1박스
16368,교정칫솔이 뻑뻑하니 좋긴 ㅏ하네오,20.05.02.,5,0,0,1. 칫솔종류: S&G 교정용V 칫솔 / 2. 칫솔선택: ♥ 교정V 슬림모 6개 + 교정V 일반모 6개
16369,부드럽고 촘촘하고 좋아요 😀,20.05.22.,5,0,0,1. 칫솔종류: S&G 고급(Premium)칫솔 / 2. 칫솔선택: 06.고급이중슬림모 12개 1박스
16370,미세모가 좋아서 구매했는데요ㅡ 좋네요 ㅋ,20.05.18.,4,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: ♥ 슬림모 6개 + 이중슬림모 6개
16371,칫솔모가 힘있어 단단하고 좋네요,20.04.29.,5,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 0A.치과일반모(강한모) 12개 1박스
16372,한달사용기여기 칫솔만 어머니랑 열개씩 사서 나눠써요 크기도 솔도 딱 좋아서요,20.05.09.,5,0,한달사용기,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 02.이중슬림모(일반용) 12개 1박스
16373,배송도 빠르고 아직 써보진않앗지만 좋은듯요,20.05.17.,5,0,0,1. 칫솔종류: S&G 고급(Premium)칫솔 / 2. 칫솔선택: ♥ 고급슬림모 6개 + 고급이중슬림모 6개
16374,우리 딸아이가좋아합니다,20.05.21.,4,0,0,1. 칫솔종류: S&G 교정용V 칫솔 / 2. 칫솔선택: 07.교정V 슬림모 12개 1박스
16375,전에 써보고 좋아서 재구매 했어요 다음에 애들것도 주문 할게요,20.04.20.,4,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 01.슬림모(일반용) 12개 1박스
16376,재구매매번 구매하는 제품입니다. 좋아요,20.05.20.,5,재구매,0,1. 칫솔종류: S&G 고급(Premium)칫솔 / 2. 칫솔선택: ♥ 고급슬림모 6개 + 고급이중슬림모 6개
16377,재구매매번 구매하는 제품입니다. 좋아요,20.05.20.,5,재구매,0,1. 칫솔종류: S&G 고급(Premium)칫솔 / 2. 칫솔선택: 06.고급이중슬림모 12개 1박스
16378,좀 더 단댜해서 더 좋은거 같아요,20.05.21.,5,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 0A.치과일반모(강한모) 12개 1박스
16379,배송도 빠르고 안전하게 도착했어요~ 제품도 좋습니다 :),20.04.22.,5,0,0,1. 칫솔종류: S&G 교정용V 칫솔 / 2. 칫솔선택: 07.교정V 슬림모 12개 1박스
16380,"처음구매했어요 
다르곳에서 치과용 쓰다가 구매했는데  미세모라
덜자극적이고 잇몸이 약한편인데 괜찮으거같아요
가격도 저렴해서좋네요",20.04.05.,4,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 02.이중슬림모(일반용) 12개 1박스
16381,부드럽고 쓰기 편해요.,20.05.22.,5,0,0,1. 칫솔종류: S&G 고급(Premium)칫솔 / 2. 칫솔선택: ♥ 고급슬림모 6개 + 고급이중슬림모 6개
16382,"칫솔모가 조금 빠져요
양치하다보면 교정기에 낄때가있는데 빼기 무서워요
그래도 잘닦이고 시원합니다",20.05.06.,5,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 04.어린이 고급슬림 12개 1박스
16383,재구매아기가 너무 좋아해요 깨끗하게 치카치카,20.04.22.,5,재구매,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 02.이중슬림모(일반용) 12개 1박스
16384,재구매아기가 너무좋아해요 깨끗하게 치카치카,20.04.22.,5,재구매,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 02.이중슬림모(일반용) 12개 1박스
16385,재구매교정 1년반동안 항상 이제품만 씁니다. 교정칫솔은 이제 마지막주문이 될듯하네요ㅎ,20.04.18.,5,재구매,0,1. 칫솔종류: S&G 교정용V 칫솔 / 2. 칫솔선택: 07.교정V 슬림모 12개 1박스
16386,"아직 써보기 전이라서..
치과에서 쓰는거라니 믿고 구매해 보아요",20.05.14.,4,0,0,1. 칫솔종류: S&G 고급(Premium)칫솔 / 2. 칫솔선택: 05.고급 슬림모 12개 1박스
16387,좋아요 칫솔모가 일단 엄청 부드러워서 잇몸에 좋을거같아요,20.05.10.,5,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 01.슬림모(일반용) 12개 1박스
16388,"교정중이라 오랫만에 다 쓰고 주문했어요
싸고 좋네요",20.04.21.,5,0,0,1. 칫솔종류: S&G 교정용V 칫솔 / 2. 칫솔선택: ♥ 교정V 슬림모 6개 + 교정V 일반모 6개
16389,한달사용기잇몸좋다고 해서 시중에서 구입하지 않고 인터넷 조회 구입했는데 기대감처럼부드럽고 잘 닦인다는 느낌은 없고 보통이라고 생각하고 사용하면 좋을것 같네요,20.05.04.,3,0,한달사용기,1. 칫솔종류: S&G 고급(Premium)칫솔 / 2. 칫솔선택: 05.고급 슬림모 12개 1박스
16390,한달사용기칫솔모가 큼지막해서 사용하기 좋았어요,20.04.27.,5,0,한달사용기,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 02.이중슬림모(일반용) 12개 1박스
16391,좋아요 좋아요좋아요호,20.06.13.,4,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: ♥ 슬림모 6개 + 이중슬림모 6개
16392,이중 미세모에 탄성이 좋아서 양치질도 잘 되구요~ 칫솔이 빨리 무너지지 않을 거 같아요~ 안 좋은 칫솔 썼던 잇몸이 상하는 것 같아서 바꿨는데 좋네요~! 칫솔마다 뚜껑이 함께 있어서 휴대용으로 써도 좋을 거 같아요~! 추천합니다. :-),20.04.06.,5,0,0,1. 칫솔종류: S&G 고급(Premium)칫솔 / 2. 칫솔선택: 06.고급이중슬림모 12개 1박스
16393,재구매교정중인데 다 써서 재구매했습니다.좋아용,20.05.12.,5,재구매,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 01.슬림모(일반용) 12개 1박스
16394,항상 사용하고 있는 제품이에요. 만족,20.04.28.,5,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 01.슬림모(일반용) 12개 1박스
16395,저희부부도 아이도 여기칫솔만 사용하고있어요~  다른칫솔을 못 쓰겠어요~ ㅋㅋ,20.04.20.,5,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 02.이중슬림모(일반용) 12개 1박스
16396,저희부부도 아이도 여기칫솔만 사용하고있어요~  다른칫솔을 못 쓰겠어요~ ㅋㅋ,20.04.20.,5,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 03.어린이곰돌이 12개 1박스
16397,늘 쓰던 칫솔이에요,20.05.22.,5,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 02.이중슬림모(일반용) 12개 1박스
16398,원래 다니던 치과에서 산 칫솔보다 더 좋아요ㅎㅎ적당히 힘이 있어서 더 잘 닦이는 기분입니다,20.05.07.,5,0,0,1. 칫솔종류: S&G 고급(Premium)칫솔 / 2. 칫솔선택: 06.고급이중슬림모 12개 1박스
16399,5번째 재구매 역시는역시에요,20.05.22.,5,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 02.이중슬림모(일반용) 12개 1박스
16400,좋네요 배송도빠르고~~~,20.04.27.,5,0,0,1. 칫솔종류: S&G 교정용V 칫솔 / 2. 칫솔선택: 07.교정V 슬림모 12개 1박스
16401,배송도 빠르고 칫솔도좋아요,20.05.21.,5,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 01.슬림모(일반용) 12개 1박스
16402,"언제나 항상구매하는 칫솔입니다
기능좋구 가성비좋아요",20.04.24.,5,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 02.이중슬림모(일반용) 12개 1박스
16403,쓰던거라 익숙하고 편해요,20.05.20.,5,0,0,1. 칫솔종류: S&G 고급(Premium)칫솔 / 2. 칫솔선택: 05.고급 슬림모 12개 1박스
16404,재구매항상 이용하는데 너무 좋아요,20.05.20.,5,재구매,0,1.칫솔종류: S&G 교정용V 칫솔 / 2.칫솔선택: 07.교정V 슬림모 12개 1박스
16405,재구매항상 쓰는제품입니다,20.05.21.,5,재구매,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 02.이중슬림모(일반용) 12개 1박스
16406,"재구매우리집 칫솔은 여기서 구입해요.
가성비짱입니다.
이번에도 칫솔이 떨어지기 전에 미리 구입.
계속 구입한다는 것은  좋다는 얘기죠.",20.03.31.,5,재구매,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: ♥ 슬림모 6개 + 이중슬림모 6개
16407,한달사용기한달 사용 리뷰 : 잘 닦이고 좋음.,20.05.20.,5,0,한달사용기,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 02.이중슬림모(일반용) 12개 1박스
16408,사용하기 좋아보입니다.,20.05.21.,4,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 01.슬림모(일반용) 12개 1박스
16409,마트에서 사는것보다 좋은것 같아요,20.04.29.,5,0,0,1. 칫솔종류: S&G 고급(Premium)칫솔 / 2. 칫솔선택: 06.고급이중슬림모 12개 1박스
16410,저렴한 가격에 교정용칫솔 장만했습니다 배송은 살짝 느렸지만 저렴해서 만족합니다 재구매할게요.,20.04.19.,5,0,0,1. 칫솔종류: S&G 교정용V 칫솔 / 2. 칫솔선택: 07.교정V 슬림모 12개 1박스
16411,좀 더 사용해봐야 알겠지만  헤드가 작아서  입안을  구석구석 칫솔질하기 좋아요,20.05.11.,4,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 02.이중슬림모(일반용) 12개 1박스
16412,재구매잘받았어요 좋아요 감사합니다,20.04.25.,5,재구매,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 01.슬림모(일반용) 12개 1박스
16413,한달사용기잘 사용하고있습니다~!,20.05.22.,5,0,한달사용기,1. 칫솔종류: S&G 교정용V 칫솔 / 2. 칫솔선택: ♥ 교정V 슬림모 6개 + 교정V 일반모 6개
16414,재구매가성비 좋아요.3번째구매,20.04.26.,5,재구매,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 02.이중슬림모(일반용) 12개 1박스
16415,제가 찾던 치과칫솔이네요,20.05.20.,5,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 02.이중슬림모(일반용) 12개 1박스
16416,잇몸이 약해서 저자극 칫솔 찾는중에 평이 좋아 구매해 사용해봤는데 자극을 덜 주고 부드러워서 양치할때 좋아요~,20.04.18.,5,0,0,1. 칫솔종류: S&G 고급(Premium)칫솔 / 2. 칫솔선택: ♥ 고급슬림모 6개 + 고급이중슬림모 6개
16417,"한달사용기미세모에 모가 짱짱해서 스케일링 한 느낌입니다.
재구매 의사 있습니다~",20.05.13.,5,0,한달사용기,0
16418,미세모지만 비교적 단단해서 양치하기 좋았습니다,20.05.15.,4,0,0,1. 칫솔종류: S&G 고급(Premium)칫솔 / 2. 칫솔선택: ♥ 고급슬림모 6개 + 고급이중슬림모 6개
16419,처음 주문한 상품인데요. 받아보니 칫솔모사이브가 맘에 드네요. 잘 몰라서 일반과 프리미엄 두 종류 구입했는데 써 봐야 알겠죠.,20.05.01.,5,0,0,1. 칫솔종류: S&G 고급(Premium)칫솔 / 2. 칫솔선택: 06.고급이중슬림모 12개 1박스
16420,사용해보니 좋네요 가격대비 굿ㅎㅎ,20.05.13.,5,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 02.이중슬림모(일반용) 12개 1박스
16421,쓰던 칫솔이어서 계속 주문해요 좋아요,20.05.18.,4,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: ♥ 슬림모 6개 + 이중슬림모 6개
16422,"한달사용기혹시몰라 일반치과모랑
미세모같이주문했었는데
일반모는 좀단단해서 잇몸을간혹건드리게되네요
슬림모가 더나은듯싶어용",20.05.01.,5,0,한달사용기,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 0A.치과일반모(강한모) 12개 1박스
16423,초등생 칫솔 주변에서 추천받아서 주문했어요..아이가 쓰고 사용감 좋다고 하네요..,20.05.07.,5,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: ♥ 슬림모 6개 + 이중슬림모 6개
16424,"좋아요 전에쓰던 칫솔이랑 차원이 달라요
양치질 하면 치아가 시원한 느낌이 나네요",20.05.07.,5,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 03.어린이곰돌이 12개 1박스
16425,재구매늘쓰던 제품입니다~교정중에는 필수템 입니다~,20.05.12.,4,재구매,0,1. 칫솔종류: S&G 어금니칫솔 (★칫솔모양주의) / 2. 칫솔선택: 10.어금니칫솔 앤드터프트 12개 1박스
16426,조아요조아요조아요조아요,20.06.12.,5,0,0,1.칫솔종류: S&G 치과칫솔 / 2.칫솔선택: 02.이중슬림모(일반용) 12개 1박스
16427,재구매의사있어요 좋습니다,20.04.21.,5,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 02.이중슬림모(일반용) 12개 1박스
16428,한달사용기재구매칫솔좋아요 딱히 안 좋은 점 못찯겠어요 ㅎㅎ,20.05.12.,5,재구매,한달사용기,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 01.슬림모(일반용) 12개 1박스
16429,생각보다... 칫솔모의 길이가 짧습니다,20.05.13.,3,0,0,1. 칫솔종류: S&G 고급(Premium)칫솔 / 2. 칫솔선택: 05.고급 슬림모 12개 1박스
16430,배송빠르구요 헤드가쓰던거보다 작지만 잘쓰겠습니다,20.04.18.,3,0,0,1. 칫솔종류: S&G 고급(Premium)칫솔 / 2. 칫솔선택: 06.고급이중슬림모 12개 1박스
16431,배송 빠르고 항상쓰던거애요 싸게구입잘햇습니다,20.05.15.,5,0,0,1. 칫솔종류: S&G 교정용V 칫솔 / 2. 칫솔선택: 07.교정V 슬림모 12개 1박스
16432,사용해보니 좋아요. 안아프구 잘 닦이는거 같아요,20.05.11.,5,0,0,1. 칫솔종류: S&G 어금니칫솔 (★칫솔모양주의) / 2. 칫솔선택: 10.어금니칫솔 앤드터프트 12개 1박스
16433,치과용칫솔이 제일잘닦이고 시원해요~,20.05.17.,4,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 02.이중슬림모(일반용) 12개 1박스
16434,저번에 구매했었는데 좋아서 재 구매 했습니다.,20.05.17.,5,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 02.이중슬림모(일반용) 12개 1박스
16435,"좋아요!!
교정인들의 필수템 ㅜㅜ",20.04.25.,5,0,0,1. 칫솔종류: S&G 교정용V 칫솔 / 2. 칫솔선택: ♥ 교정V 슬림모 6개 + 교정V 일반모 6개
16436,잘 닦이고 부드러워요 정말 좋아요  사이즈도 작아서 어금니까지 잘 닦여요,20.05.09.,5,0,0,1. 칫솔종류: S&G 고급(Premium)칫솔 / 2. 칫솔선택: 06.고급이중슬림모 12개 1박스
16437,"재구매하는 제품 온가족이 좋아하는 칫솔이라 쟁여 놓고 씁니다  다음에도 또또 재구매 할꺼예요~~
늘 만족중입니다",20.04.17.,5,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 0A.치과일반모(강한모) 12개 1박스
16438,부드럽고 세밀하게 양치가 됩니다,20.05.17.,5,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 02.이중슬림모(일반용) 12개 1박스
16439,재구매저렴하고 좋아요. 잘사용하고있어요.,20.05.14.,5,재구매,0,1. 칫솔종류: S&G 고급(Premium)칫솔 / 2. 칫솔선택: ♥ 고급슬림모 6개 + 고급이중슬림모 6개
16440,좋아요 얇고 좋네용,20.05.15.,5,0,0,1. 칫솔종류: S&G 교정용V 칫솔 / 2. 칫솔선택: 07.교정V 슬림모 12개 1박스
16441,정리하기 좋게 박스로와서 깔끔하네요~,20.04.26.,4,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 01.슬림모(일반용) 12개 1박스
16442,두번째 주문했어요~~,20.05.21.,5,0,0,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 03.어린이곰돌이 12개 1박스
16443,"한달사용기싼게 비지떡.
 빳빳한 칫솔모 교정기에 껴서 막 털도 많이 빠짐.",20.05.13.,2,0,한달사용기,1. 칫솔종류: S&G 교정용V 칫솔 / 2. 칫솔선택: 07.교정V 슬림모 12개 1박스
