,본문,날짜,리트윗,하트
5976,,,,
5977,"@IwishiamHeather
 님에게 보내는 답글",4월 26일,,3
5978,"매번 느끼는건데 필라테스 존나 치과같다..
몸뚱아리 방치해놓고 문제생기면 헐레벌떡 찾아가서 내 돈 주고 내가 고통받는..
가기싫다.....
그저 격렬하게 침대와 한 몸이 되고싶다.... ",4월 26일,,25
5979,"@NAL_IIII
 님에게 보내는 답글",4월 26일,,
5980,"@rolri_1119
 님에게 보내는 답글",4월 26일,,
5981,두 분이서 손잡고 치과가시면 되겠네요!,4월 26일,,
5982,토요일까지 침을려고 했ㄴ느데... 안되겠다.. 오늘 치과 연락해서 뽑는다...,4월 26일,,
5983,"하... 치과.............무서웠다...
점심

....
초밥 먹을까 일단 장도보고",4월 26일,,1
5984,"오늘 집가서 교정기 찾아야해..
없으면요?
좃댓다고 생각하며 치과가기",4월 26일,,
5985,"한달내내 우울에서 벗어나질 못해서 치과가는김에 면봉도 사야하고 은행도 들려야하니 다 끝내고 일억만년만에 카페왔어

근데 자바칩푸라푸치노 없어서 족금 슬퍼

아냐 기분전환 해야지 응",4월 26일,,2
5986,"하 ㅅㅂ 커미션 넣고 싶은것들 잇는데 지금 돈 ㅈㄴ 없음
담달도 없을 예정 (책장 사야함.. 치과 가야함..)",4월 26일,,
5987,"새로워진 헬닥!
보다 좋은 서비스를 위해 준비하고 있습니다!
치과 상담위주로 진행 하고 있으니 궁금한 구강건강 정보 모두!
헬닥에게 물어보세요!!

http://helpmedocs.com",4월 26일,,
5988,"@NAL_IIII
 님에게 보내는 답글",4월 26일,,
5989,완전 치과 단골이여,4월 26일,,1
5990,오늘 치과간다고 어제 4년만에 초코밀크티에 펄 넣었는데.. 역시나 속 느글거리더라.. 쩝..~,4월 26일,,
5991,"#살면서_아프거나_다쳐본_경험

골절: x
수술: o 치과수술
코피: x
독감: o
장염: o
화상: x
식중독: x
위염: o
링거: o
폐렴: o
마취: o
깁스: x
장기입원: o
호흡곤란: o
근육파열: x

저도 체크해봄 :3c",4월 26일,,2
5992,치과는 치료가 아픈거보다 돈 빠질 생각에 더 속이 쓰려진다,4월 26일,,
5993,오늘 진짜 치과 베드에서 굴럿음ㅋㅋㅋ҉ㅋ҉ㅋ҉ㅋ҉ㅋ҉ㅋ҉ㅋㅋ 띠발 아픕니다…,4월 26일,,
5994,"어젠 알바하는 친구 생각나서 간만에 갔고 오늘은 치과에서 떼굴떼굴 구른 나를 위해.,",4월 26일,,
5995,토요일까지 침을려고 했ㄴ느데... 안되겠다.. 오늘 치과 연락해서 뽑는다...,4월 26일,,
5996,,,,
5997,혹시나해서 치과왔는데... 신경이랑 너무가깝네요 2주후에 뵙겠습니다 이래서 겁나쫄려,4월 26일,,
5998,어느정도냐면 치과약속이 지금 얼마 안 남았는데 미용실임 근데 아무생각없음,4월 26일,,3
5999,"#살면서_아프거나_다쳐본_경험
골절: X
수술: X
코피: O
독감: O
장염: X
화상: X
식중독: X
위염: X
링거: X
폐렴: X
마취: 치과안간사람은 없잖아 O
깁스: 반깁스도 깁스라면 O
장기입원: X
호흡곤란: X
근육파열: X",4월 26일,,5
6000,"저의 태양은 겸손하시다고 해야할지. 제 눈에는 충분히 귀여우시고 아름다우시답니다. 하면서 베시시 웃으면서 빨게진 채로 마리에트 보기!!
네네. 그렇게 할게요. 이거 끝나면. 이라고는 하지만 꽁냥꽁냥이 끝날 틈 조차 없는 음음~
너무 달아서 치과 가야할거 같아요ㅇㅁㅇ..",4월 26일,1,
6001,"@serenielana
 님에게 보내는 답글",4월 26일,,
6002,"치과에서 무서우니까 노래들으면서 해도되나요 했는데 괜찮다 하셔서 틀었거든
근데
오월이 테마곡 뾰용 그고 그게
그게
최대 볼륨우로 치과에
나 이어폰 안끼고 일단 튼거야 아",4월 26일,,3
6003,오늘은 치과 갔다가 밀린 설거지를 하겠다,4월 26일,,
6004,하지만 치과간다 씹,4월 26일,,5
6005,"@hhoooooiiiii
 님에게 보내는 답글",4월 26일,,1
6006,"@_Breathmachine
 님에게 보내는 답글",4월 26일,,
6007,치과치료 너무 아파서 눈 질끈 감고 치료받는데 브금으로 반지의 제왕 샤이어 브금 나와서 급 평온하게 마무리했음 ㅋㅋ,4월 26일,,8
6008,치과왔다요 ㅇ<< 여기 백화점 있던자리에 영화관생기네 다시짓는다는데 겁나 크게짓나봐,4월 26일,,
6009,"@c_s_love321321
 님에게 보내는 답글",4월 26일,,
6010,"ㅡㅓㅓ
밤새고 1시간 떼우고 치과오니까 죽겠다",4월 26일,,
6011,더보이영화 양단한복 마송 데님스커트 한강치과 살리신 인성초 띠에 티벳전통의상 삼성동사옥 푸꾸옥리조트 사동인 공장알바 모하비발판 망토가디건 경도개발 가스선 장안동인터넷,4월 26일,,
6012,닭백숙 먹을랫는데 할머니 치과 늦으신대서 쓸쓸하게 국수끓임,4월 26일,,2
6013,두 시간밖에 못 잤더니 치과진료 받다가 자더라.. 는 이야기,4월 26일,,1
6014,"치과 총 100만원 깨진듯ㅋ
열심히 살자

이 하나에 100...

저번에 소고기 사지말껄...

난 먹는거 아님 돈 안쓸듯ㅋ",4월 26일,,
6015,어느정도냐면 치과약속이 지금 얼마 안 남았는데 미용실임 근데 아무생각없음,4월 26일,,3
6016,,,,
6017,여러분 치과는 꼭 믿을 만한 데로 가세요. 단골 치과 없는데 큰 돈 들어갈 것 같다하면 적어도 두군데 이상 진료 받아보고 결정하세요. 저 지난주에 진료받은 치과에서는 당장 보철물 뜯고 신경치료 하자고 했었음..,4월 26일,,3
6018,신경신경 계속 문제군아 일단 새 치과는 뚫어봤는데,4월 26일,,
6019,"오늘 할 일
치과 들렀다가 마라탕 사들고 와서 그림 그리기",4월 26일,,
6020,치과는 그 특유의 소리와 냄새가 나를 주눅들게 한다.. 어릴때 치과 트라우마 있었어서 그런가..!,4월 26일,,4
6021,형은… 제 고추만 좋아하시잖아요 치과 갔다 올게요 어금니 부서짐,4월 26일,,
6022,"셉로드한테 오타쿠썰 뺏어야해요
이아진 영화리뷰유튜버하는데 (비록 트위터는 나 이아진 올해 26살인데 누나랑 채식뷔페 가자고 나왔다가 치과간 썰 푼다 하고있지만) 자적자 2번nam 개많이 붙을 것 같음",4월 26일,,1
6023,"이 치과의 뮤잭은 뉴에이지풍 피아노곡들 지난 번 치과는 모차르트였는데
저에게 디제잉을 맡겨주십시오",4월 26일,,
6024,"원래 다니던 병원 와서 진료 받았고, 타래의 치과에서 충치의심+신경치료 받아야 한다고 했던 치아에는 이상이 없었다..이 악 무는 습관+보철물 높낮이 차이로 보인다 해서 높이조정하고 피부과에서 턱보톡스 맞으라고 권유만 받음. 결제한 진료비 12300원.",4월 26일,,6
6025,배 너무 고픈데 치과가야대,4월 26일,,5
6026,"@imipchoon2
 님에게 보내는 답글",4월 26일,,1
6027,치과의원과 치과병원의 차이 (출처 : 과천 연세.. | 블로그),4월 26일,,
6028,나 치과늦어서 택시 불럿는데 택시가 안오는데영 ㅋㅋㅋㅋㅋㅋㅋㅋ,4월 26일,,2
6029,오늘 오후에서 저녁 넘어가는 어중간한 시간에 치과 가야해서 밥을 좀 늦게 먹어야댐 뭐 먹지,4월 26일,,
6030,"아 황당,,새콤달콤 먹다가 크라운 빠짐,,,
도랏,,
나 3N년간 새콤달콤 먹다 크라운 빠진적 단한번도 없었는데 이게 무슨일이지..?
아 어이가 없네

출근해서 간식먹다 크라운빠져서 반차쓰고 치과가게 생겼네 ㄷㄷ",4월 26일,,22
6031,"콘돔 상식
사정지연 콘돔
콘돔안에 치과용 마취제 벤조카인 등이 들어있어 민감성을 감소시켜 사정시간을 지연시켜 줍니다.",4월 26일,,
6032,그 예쁜날에 치과가는중,4월 26일,,3
6033,"@LOVEHATE_______
 님과 
@nanan0828
 님에게 보내는 답글",4월 26일,,1
6034,"@LOVEHATE_______
 님에게 보내는 답글",4월 26일,,
6035,형은… 제 고추만 좋아하시잖아요 치과 갔다 올게요 어금니 부서짐,4월 26일,,
6036,"출근하고 치과치료받은 사람
랄까 유지장치 떨어져서 환자업ㅅ을때 호다닥 해달라해따",4월 26일,,4
6037,하 밀이내야 나 치과 다녀오께,4월 26일,,
6038,시험 끝나면… 브리저튼도 봐야되고 야차도 봐야되고 마이네임 정주행 해야되고… 아… 치과도 가야되고 한의원도 가야되고,4월 26일,,
6039,"@rene_tagagi
 님에게 보내는 답글",4월 26일,,1
6040,치과 가기전에 비오너님 추천인 돈까스 먹으러감,4월 26일,,1
6041,"붕붕 치과 잘 다뇨와요,,,",4월 26일,,1
6042,"아 나도 사랑니 뽑아야하는디
네개가 났는데 그중 세개는 확실히 썩었고 하나는 하도 깊이 있어서 치과 가서 까보기 전까지는 썩었는지 안 썩었는지 모를 슈뢰딩거의 사랑니임",4월 26일,,2
6043,"오랜만에 왔지만 온 몸이 아픈 저는
2시간 자고 비몽사몽으로 치과치료하러 왔습니다....네...그렇네요...",4월 26일,,5
6044,"얘들아 나 치과 갖다왓어
수술해서 빼야된대 시불ㅠㅠ",4월 26일,,3
6045,오늘 퇴근하고 치과도 가야해 개스레기화요일,4월 26일,,1
6046,사우동독서실 사당해물탕 광덕호 화물차취업 신축교회 전자섹스폰 선랩 포켓형게시판 사이다뱅킹 범어 락피시 조립방음부스 리원 여수시치과 자개네일재료 한국명상협회 영수증어플 밀탑,4월 26일,,
6047,"@LOVEHATE_______
 님에게 보내는 답글",4월 26일,,
6048,"한달간의 치과치료 다 끝났다악!!!!!ㅠ 진짜 맨날 너무너무 고통스러워서 울면서 치과다닌나날들 안녕이다앙...ㅠㅠ흑흑 돈도 절라 깨졌어,,,,",4월 26일,,1
6049,옥수수치과ㅋㅋㅋㅋㅋㅋ,4월 26일,,
6050,이빨빡빡닥고 치과갈거애,4월 26일,,
6051,강냉이 치과라고 했으면 더 직관적이었을것,4월 26일,,
6052,"@gggggaain
 님에게 보내는 답글",4월 26일,,
6053,근데 지금 가는 치과에서 임플란트 230만원 불렀는데 대전에 잘하는 곳 검색해보면 68만원이란 말야 제품의 질이 엄청 다른가???????,4월 26일,,
6054,"@meda_doll
 님에게 보내는 답글",4월 26일,,
6055,"@rene_tagagi
 님에게 보내는 답글",4월 26일,,1
6056,,,,
6057,"덴클 덴클칫솔 미세모 어금니 교정 잇몸 치과용 치과칫솔 칫솔 12개 1세트, 1set
사용대상: 일반/성인
총 수량: 12개
종류: 일반 칫솔
타입: 미세모(극세모)
칫솔모 사이즈: 일반형

자세히보기 : https://link.coupang.com/a/mqTvP

쿠팡 파트너스 활동으로 수수료를 제공받을 수 있습니다.",4월 26일,,
6058,"치과예약하기
올영가기
또 뭐잇드라...",4월 26일,,
6059,"근데 진짜 뭐지....? 
설마 내가 예약한 치과에서 날 봐주기 싫어서 다른치과로 팔아넘긴건 아니겟지",4월 26일,,2
6060,"어제 9시30분 예약됐다고 문자온거
오늘 다시 확인해보니까
내가 다녀온 치과이름, 전화번호 다 다르고 심지어 연락온 치과이름 검색해보니까 10시부터 진료함....뭐지 이 사기같은 문자는ㅋㅋㄱㅋ 걍 11시에 가는게 맞는것같다",4월 26일,,1
6061,"사탄니 검사받으러 기독병원갑니다..
안가고싶었는데 일반치과 가니 여기로가래..",4월 26일,,
6062,치과가야되서 연차냈당,4월 26일,,
6063,"いまはとにかく綺麗な人や物をみて、綺麗だなあ‥‥と安らぎたい。

치과 의사 못하거든.....",4월 26일,,1
6064,충격 오늘은 치과도 안 가는데 이 시간에 일어남. ... 일직 일어난 김에 할 일을 하자,4월 26일,,2
6065,근데 치과는 어? 싶을때 가야하는데... 더 늦으면 망할것같은데,4월 26일,,
6066,"@Mars2642
 님에게 보내는 답글",4월 26일,,2
6067,갑자기 퇴근하고 치과가게생김,4월 26일,1,1
6068,"이비오너님한테 상여자단어 뺏어야함 아 
이러고선 나중에 이비 치과 가나요 하면 상여자특 치과 안 가고 손으로 뺌 이럴거냐고오 아",4월 26일,1,2
6069,오늘 두시에 헌혈하고 네시에 치과가면 될듯.  헌혈하면 을마나 좋게요 다른 아픈사람한테 도움도 되고 난 내 피 보고 안정되고,4월 26일,,1
6070,"@g9_xd9
 님에게 보내는 답글",4월 26일,,
6071,"듀랑고 노트 #27
워프하고 이빨이 몽땅 빠졌어. 탈선할 때 머리를 박았거든.
뭐가 웃기냐고? 치과에 갈 필요가 없어진 거지.
어차피 여긴 치과도 없고 말이야.
- 치과를 싫어하는 사람",4월 26일,,
6072,"치과 가는날~

오늘은 한시간이나 걸린대!",4월 26일,,2
6073,믿히겠다 오늘 치과에서 교정 본격 시작하는데 시험때 아파 죽어서 못보면 어떡함,4월 26일,,2
6074,오늘 치과 야간 진료 받는 척 빌드업 내일 연차 얘기 꺼내기.....재택이랑 안 겹치면 존나 이렇게까지 할 필요가 없는데,4월 26일,,3
6075,"근데 진짜 뭐지....? 
설마 내가 예약한 치과에서 날 봐주기 싫어서 다른치과로 팔아넘긴건 아니겟지",4월 26일,,2
6076,,,,
6077,"@Mars2642
 님에게 보내는 답글",4월 26일,,2
6078,갑자기 퇴근하고 치과가게생김,4월 26일,1,1
6079,"이비오너님한테 상여자단어 뺏어야함 아 
이러고선 나중에 이비 치과 가나요 하면 상여자특 치과 안 가고 손으로 뺌 이럴거냐고오 아",4월 26일,1,2
6080,오늘 두시에 헌혈하고 네시에 치과가면 될듯.  헌혈하면 을마나 좋게요 다른 아픈사람한테 도움도 되고 난 내 피 보고 안정되고,4월 26일,,1
6081,"@g9_xd9
 님에게 보내는 답글",4월 26일,,
6082,"듀랑고 노트 #27
워프하고 이빨이 몽땅 빠졌어. 탈선할 때 머리를 박았거든.
뭐가 웃기냐고? 치과에 갈 필요가 없어진 거지.
어차피 여긴 치과도 없고 말이야.
- 치과를 싫어하는 사람",4월 26일,,
6083,"치과 가는날~

오늘은 한시간이나 걸린대!",4월 26일,,2
6084,믿히겠다 오늘 치과에서 교정 본격 시작하는데 시험때 아파 죽어서 못보면 어떡함,4월 26일,,2
6085,오늘 치과 야간 진료 받는 척 빌드업 내일 연차 얘기 꺼내기.....재택이랑 안 겹치면 존나 이렇게까지 할 필요가 없는데,4월 26일,,3
6086,"지금 껏 본 치과 의사 중에 제일 잘 생긴 거 알아요? 아니, 장난 아니에요. 언제든 절 끌고가서…….",4월 26일,,
6087,"부산은  버스파업 타결됐대
오늘 치과가는 거 운전해서 갈랫는데",4월 26일,,1
6088,"[효끼가 치과 의사라면]

이효끼 : 코코~입술 깨무는 버릇 있어?
코코피타야 : 넹
이효끼 : 입술 자주 깨물면 이가 벌어져서 
안좋으니까 되도록 물지 말고
누가 빡치게하면 그사람을 주먹으로 쳐
입술 깨물지말고",4월 26일,,
6089,"매번 가글하며 피 벹을때 마우스가드 벗고 피를 퉷 벹는 복서에 빙의함. 

그럼 치과쌤이 

'아이고~참 잘했어요~You did very well~~well done~~'이라며 칭찬해주심. 

치과쌤: 한인교포 4-50대 중년남
나:눈 뜨면 불혹일까 두려운 30대

(...)",4월 26일,,1
6090,"치과쌤이 점검하기전에 평소에 약 뭐먹냐고 그래서 프록시틴이랑 바이반스 말함. 

동정이 가득한 눈으로 

'그래서 매번 이렇게 잇몸에 클렌칭자국이 심하게 있구나..이궁..ㅠㅠ'이라며 스케일링 프슈슈슈슈우르르쾅쾅.",4월 26일,,
6091,"@Mars2642
 님에게 보내는 답글",4월 26일,,1
6092,"치, 치, 치, 치과정도야 혼, 혼, 혼, 혼자, 혼자 갈 수 있다요. 그, 그, 그러, 그러니까 나는 분명 어른, 어른이다요!",4월 26일,,
6093,"@IwishiamHeather
 님에게 보내는 답글",4월 26일,,2
6094,대충 18만 지르면 다크카카오 천장 또 뚫는데 어차피 오늘 치과에 아작날 돈 플렉스해서 조져볼까,4월 26일,,
6095,"이비오너님한테 상여자단어 뺏어야함 아 
이러고선 나중에 이비 치과 가나요 하면 상여자특 치과 안 가고 손으로 뺌 이럴거냐고오 아",4월 26일,,
6096,"의사는 환자에게 술, 담배를 권하지 않는다. 치과 의사에게는 콜라가 그런게 아닐까? 뭐 치아치료 중 콜라 먹고 있는 내가 할 소리는 아니지만..",4월 26일,,3
6097,흰롱패딩 여개사 학폭위 유소년축구화 어린이마술쇼 요일문자 펫시터어플 휠라실내화 델R740 맞춤시계줄 생수세일 누넷 송언 심토 천안유압호스 동래치과 목포음악회 디자인손거울,4월 26일,,
6098,"몸이 아픈데 병원가기가 어렵구 불편하구 돈도 없고... 그럼 '나는 봄' 센터로 가봐. 산부인과, 가정의학과, 치과, 정신과 의사선생님을 무료로 만날 수 있어. 월금 아침 9시~저녁6시까지 센터로 전화(02-6227-1541)해봐 #가출",4월 26일,,
6099,"@Defloreo
 님에게 보내는 답글",4월 26일,,
6100,"@lxcrxmxsx
 님에게 보내는 답글",4월 26일,,
6101,"고통을 인내해야한다는 부분에선 치과와 다름없는듯 함 (막말) 검 쓰지마..... 이런소리해도 내가 쓰고싶어서 쓰겠냐고..... 하고 바닥에 널부러진채로 말하는 (ㅋ) 와중에 밥차려주는건 걸신들린듯이 먹어서 식재료 반을 거덜낼듯 (ㅈ: ,,,,,)",4월 26일,,1
6102,"진짜 부숴졌으면 여러모로 위험했을지도~ 다음부터는 차라리 쥐어터트리라고 삐꾹이인형같은거 쥐어주는거 아님?(치과같네...)
한나절넘게 마법쓰고있었으니까 여러모로 지쳐서 같이 널부렁... 욕하는거 들리면 ""너.... 저 검 쓰지마.........""하고 파들대는목소리로 말할거같아요ㅇ",4월 26일,,1
6103,치과 자리 http://blog.naver.com/marketarea/222711599364…,4월 26일,,
6104,"오늘치과가야지...
#씨발",4월 26일,,
6105,"어흑흑,,,치과 무서워,,,,",4월 26일,,1
6106,"@Flower_momy
 님에게 보내는 답글",4월 26일,,1
6107,"무릎 왜이리 아프지 ㅅ ㅂ 몸에 안아픈곳이 없어 일단 지금 가야하는 곳 - 정신건강의학과, 호흡기내과, 소화기내과, 산부인과, 치과 - 어휴 시발 엄마가 나보고 넌 병원 투어리스트냐 라고 햇음 그런듯",4월 26일,,
6108,"@dgct350
 님에게 보내는 답글",4월 26일,,
6109,"아참, 치과 예약 해 놓은걸 깜빡했네.",4월 26일,,
6110,이수진 치과 원장님 #이수진 #원장님,4월 26일,,
6111,"오늘 치과 가야하내..... 치과 가기 전에 머리 자르거나 펌하거나 둘중 하나는 하려햇는데,,,,,,,,",4월 26일,,1
6112,"@N0W4EVER2
 님에게 보내는 답글",4월 26일,,1
6113,"전에 뽑아야하는지 궁금해서 치과검진갓는데
걍... 안찍고 의사쌤이 이미나고있넹ㅋㅋㅋ
이러시면서 걍 다나면 그때오라고함...
두근두근 사랑니 가챠쇼",4월 26일,,
6114,"내일 환불때문에 안가도 되니까 안과갔다가 치과갔다가 물리치료가야지

그래봤자 똑같은 병원 나들이",4월 26일,,
6115,치과 자리 http://blog.naver.com/marketarea/222711599364…,4월 26일,,
6116,"오늘치과가야지...
#씨발",,,
6117,"@ThisWindIsCry
 님에게 보내는 답글",4월 26일,,
6118,낼@치과 문 몇시에 열지 내 이빨에 철심 박아버릴라니까,4월 26일,,3
6119,"갑자기..내일 치과예약생각나 
울고싶다..",4월 26일,1,1
6120,아 완전 까먹고 있었는데 이번 주 안에 치과 꼭 가야 해,4월 26일,,
6121,"죽은거임… 이걸 보고 왠지 안쓰러워서 섹두글자애 미쳤나보다 싶어 마음이 너그러워지고… 암튼 그랬음…

조만간 마스크 다 벗는다는데 나 교정 중이라 아직은 좀 곤란하거든요…
치과에서 나오면 이빨 화난 강아지마냥 드러내고 나와야하는데… 그거를 마스크 안 쓰고 하면 좀 그렇잖아…",4월 26일,,
6122,근데머 안 드가면 어쩔거야 양치 안 하고 자면 치과치료70만원임 걍 정신다잡고 움직리는거지,4월 26일,,
6123,단거 너무 먹지 마라...치과간다 그러다,4월 26일,,
6124,"@dongfeeeeeeel
 님에게 보내는 답글",4월 26일,,
6125,근데 어바등으로 심즈하려면 아무래도 재주행 해야할거같음… 겟투웍 사서 너무 기대된다 과학자 유금이.. (치과)의사 박무현..,4월 26일,,2
6126,오늘 검진 갔다가 치과에서 스케일링 받았는데 진짜 꼼꼼하게 잘 해주셨음 ㅠㅠ 작년겨울부터 올해초까지 집 가까운 치과에 근 100 내고 치료 다녔던 곳보다 훨씬 좋았어.. 거기서도 스케일링 했었는디..,4월 26일,,
6127,"애기 유치원 갈정도로 크면 이제 이빨도 나고 치과도 가게되는데
아무래도 애가 단걸좋아해서 충치가 걱정된다는 의사의 말 토씨하나 틀리지않고 서동재 앞에서 브리핑하는데 웃긴건 심각하게 단거주면안되겠다고 얘기한 황시목 한시간도 안지나서 
애기가 울망한 표정으로 시목이 올려다보며",4월 26일,,15
6128,"하,,,난 치과가 정말 싫어,,",4월 26일,,5
6129,"여러분. 나에게 찰떡인 치과쌤,도수치료&물리치료쌤,쿵짝이 맞는 정신과의사,회계사,메카닉을 구했다면 인생의 어려움 중 반은 일단 먹고 가는 거 같아요..이걸 거진 7년 지나서야 겨우 삼위일체를 이뤘네요...이거때문에 이 동네 못 떠나...",4월 26일,,
6130,"어른의 반성의자는 치과의자라지.. 대학원생의 반성의자는 시험당일밤샐때 앉게되는 의자이다
-시험당일새벽에 써진 트윗입니다-",4월 26일,,
6131,치과 가면..내 편이 있다,4월 26일,,
6132,"사랑니 이상하게난거아니면 썩지않게 관리잘해주면되지않나요???아닐수도, 치과가서 물어보는게나을수도,",4월 26일,,1
6133,자야하는데.. 치통 ㅜ 올해 목표 치과가는건데.. 작년에 이어 올해 과연 갈 수 있을까? 진짜 넘 무서워~ 치과 문턱을 못넘겠어,4월 26일,,
6134,덧니님의 자유부대 '임플란트전문《치과》'에 가입해서 드릴 계급이 되었다,4월 26일,1,1
6135,오늘 검진 갔다가 치과에서 스케일링 받았는데 진짜 꼼꼼하게 잘 해주셨음 ㅠㅠ 작년겨울부터 올해초까지 집 가까운 치과에 근 100 내고 치료 다녔던 곳보다 훨씬 좋았어.. 거기서도 스케일링 했었는디..,4월 26일,,
6136,"애기 유치원 갈정도로 크면 이제 이빨도 나고 치과도 가게되는데
아무래도 애가 단걸좋아해서 충치가 걱정된다는 의사의 말 토씨하나 틀리지않고 서동재 앞에서 브리핑하는데 웃긴건 심각하게 단거주면안되겠다고 얘기한 황시목 한시간도 안지나서 
애기가 울망한 표정으로 시목이 올려다보며",4월 26일,,15
6137,,4월 26일,,
6138,"비 오는 밤.
어릴땐 비가 참 싫었다. 무엇인가 젖는것도 싫었지만, 내가 안좋은 일이 있을때마다 비가 오는게 마음에 들지 않았었다. 그리고 이제는 무엇인가 약속이 있으면 꼭 비가 오는쪽으로 진화했다(당장 내일 아침 치과예약인데...).",4월 26일,,
6139,어차피 신경치료 아닌 이상 일상 치과치료는 대부분 마취주사가 제일 아픈걸로 기억해서 걍 가서 마음의 준비 하고 뽑앗고 역시 마취주사가 제일 아팠다,4월 26일,,2
6140,시험 끝나고 치과 가야 될 듯 오른쪽 어금니가 너무 아파... 나는 치카치카 열심히 했느데,4월 26일,,
6141,"아
내일...치과 예약 시간대 바꿀수있나 문의하기",4월 26일,,
6142,유치는 귀여운 케이스에 넣어서 주는 치과도 있고 그랬는데 사랑니는 안주더라고,4월 26일,,4
6143,목요일에 치과 검진 있는데. 사랑니 빼라고 하려나...,4월 26일,,3
6144,"#백현아오늘은 #백현아어제는
22.04.25
백현아 오늘 나는 사랑니를 뺐어 진짜 너무 아프더라.. 나 정말 치과 싫어하는데.. 치료하는 동안 눈 감고 백현이 노래 머릿속으로 부르고 했다는 비밀ㅎ 백현이는 오늘 뭐했어? 오늘도 좋은하루였어? 보고싶어 백현아",4월 26일,,
6145,치과에서 뽑은 치아는 왜 가져오면 안 될까...의료폐기물이라 그런거라는 답은 들었지만 그래도 갖고 싶었어,4월 26일,,4
6146,"@cobabab
 님에게 보내는 답글",4월 26일,,
6147,교정했던 치과 가야돼서 가는데만 한시간반이야ㅡㅡ 오늘 기름 넣었는디 샹,4월 26일,,
6148,"백은영때문에 골머리앓고 저새끼는왜저럴까 고민하느라 잠못이루던 나날에
처음으로 사랑니 난 고해준
잎사구l치과가서 존나뽑아버려",4월 26일,1,2
6149,"낼 치과 간다
가기시루",4월 26일,,1
6150,아오 이인간 여행이고 나발이고 다 때려치우고 포켓몬용 치간칫솔 발명하고 그러는 거 아냐? 치과 근무 경력 10년 베테랑 의사가 발명한 세계최초의,4월 26일,,3
6151,"@2yejin_nailart
 님과 
@ILinmeng
 님에게 보내는 답글",4월 26일,,1
6152,굳굳~~ 히데짱은 잘자고 미림짱은 치과(아님) 잘가도록~~~,4월 26일,,2
6153,"#oner 오늘의 tmi
글쎄 오늘 3시에 치과를 갔다왔는데 원래 3시에 오면 대기시간이 좀 많이 걸릴거라했는데 3시에 가자마자 치료를 받았다는 거",4월 26일,5,39
6154,아니 나 피곤하묜 잇몸이 욱신?찌릿?하거든? 치과가도 원인을 못찾아 근양 만성피로인가 지대짱나네 누가 내 잇몸에서 디제잉하는거가태 누구냐,4월 26일,,2
6155,시험 끝나고 치과 가야 될 듯 오른쪽 어금니가 너무 아파... 나는 치카치카 열심히 했느데,4월 26일,,
6156,,,,
6157,"수요일에 치과 예약 잇구
토요일은 결혼식
금요일에 티알 약속
엄마 보고 싶다",4월 26일,,1
6158,해저기지 사람들처럼 치과생긴 다음에 두려워하지 말고 미리 병원가! (?),4월 26일,1,
6159,"@roton_notor
 님에게 보내는 답글",4월 26일,,
6160,치과는악이다,4월 26일,,
6161,"아침에 빵집-마트-치과-안과-화장실청소-빨래
동생퇴근하면 운동 ..

ㄱㅇㅅㅁ 쿠폰사용",4월 26일,,
6162,참다랑어뱃살 초승달조명 염분사탕 도쿄오다이바 치과밧드 안양개인용달 김해현관문 아이피추적 발열기 제이팟 녕화관 서울써마지 미니바냉장고 매일유업휘피 패딩아노락 커튼도매시장 배낭가방추천 연근,4월 26일,,
6163,근데 자꾸 내가 돈달라고해서 삐져있는줄 아는거임 응 사실 성질났는데 코로나때문에 출근을 못해서 70을 못받았다는데 내가머라함? 성질난 부분은 오래전 준 돈을 다시 돌려달라고 뒷북쳐서 개성질난거지 글고 빠ㅑㄹ리 처리해야 나도 8월에 치과가서 검사를받을거아님 그래야 또 할부를 긁지,4월 26일,,
6164,플로이드는 ㅈㄴ 심각하게 엉덩이에 이빨나면 비뇨기과 가야하는지 치과 가야하는지 고민할 거 같은데 (근데 치과는 안 가고 싶으니까 비뇨기과 가겠다고 할듯) 해미는 ... 왜... 그런 생각을 하는거야?................. 이러고죽은눈될듯,4월 26일,,26
6165,"앤 치과 화이팅,,",4월 26일,,1
6166,"<영화인의 밤> 이라고 속이고 꾸친드루다 막 진심 영화인처럼 꾸미고 와서 앉아있는데 경구 등장하는 순간 팬미팅장으로 바꿔버리기

이거는 거의 돈까스 사준다고 하고 치과 데려가는 수준 아녀?",4월 26일,5,3
6167,"@kkkuuuuuuuuuuuu
 님에게 보내는 답글",4월 26일,,
6168,항문외과에 간 다음 사진찍어서 치과쌤에게로,4월 26일,,
6169,여러분 드림주는 엉덩이에 이빨이 나면 비뇨기과에 가나요 치과에 가나요?,4월 26일,1,13
6170,"@DaeHo_kr
 님에게 보내는 답글",4월 26일,,1
6171,너무 달달해서 치과예약했어요ㅠㅜㅜㅠ,4월 26일,,
6172,치과에서 구내염 봐주나??,4월 26일,,
6173,"@epicurean_iam
 님에게 보내는 답글",4월 26일,,
6174,"나 이 사진 줠라 킹 받는거 많음
조쌩우도 교정했고 나도 교정했는데 조쌩우 이빨이 더 이쁨; 이거 나중에 치과 가서 따질거임.
기사 로고 위치 선정 리얼로 오바임.
걍 놀이공원 갔을 때 하는 페이스페인팅 재질임. 페이스페인팅으로 기사 로고 받는 남자라.. 오히려 간지쩔탱 독보적 유니크함",4월 25일,1,10
