,내용,날짜
1036,상쾌함이 좋아요~~~,22.02.27.
1037,비슷한 제품에 비해 가격대가 있어 고민했는데 내구성이 탄탄하고 만족스러워요 길이조절되서 너무 좋네요,22.02.26.
1038,"사뇽한 치약중에 양치후 제일 기분좋은 개운함, 역한 감이 없습니다. 굿",22.02.26.
1039,"벌써 몇번째구매인데
닦고나면 너무 입안이 개운하고좋아요
다쓰면 또구매할께요",22.02.26.
1040,항상 덴티스테 사용합니다 좋아요!!,22.02.26.
1041,양치후 개운함이 오래감~~^^,22.02.26.
1042,항상 좋은치약 감사드려요,22.02.26.
1043,그냥 시원해지자나여 좋음,22.02.26.
1044,개운해서 자주 사용합니다,22.02.26.
1045,좋아요 맘에 들어요,22.02.26.
1046,"상쾌합니다~
휴대용, 중용량, 대용량 모두 실용적이네요",22.02.26.
1047,"무난해요
다만 좀 매운맛이 강해요",22.02.26.
1048,남편 최애 치약이예요ㅎㅎ 덕분에 저도 잘 쓰고 있습니다^^ 상쾌하고 자고 일어나면 다른 치약에 비해 입냄새는 덜 나는것 같아요^^ 쪼매 비싼게 흠이긴 하지만 그래도 효과가 좋으니 쭈~~우욱 사용중이예요~,22.02.25.
1049,다른 제품보다 세균 번식 방지에 더 좋은 것을 알게 되어 계속 사용하러고 합니다,22.02.25.
1050,"역시 치약은 덴티스테에요
입안이상쾌해지고 사용하기 좋아요",22.02.25.
1051,매번 쓰던거예요 구취 오랫동안 안나고 불소도 없는것같아요~,22.02.25.
1052,엄청좋은거같아용 앞으로 이 치약만 사용하겠습니당 ㅎㅎ,22.02.25.
1053,늘 사용하는 건데 요번껀 뚜껑 열기 힘드네요,22.02.25.
1054,평소에 사용하는 덴티스테 치약 너무좋아요,22.02.25.
1055,항상 쓰는 제품을 저렴하게 구매합니다.,22.02.25.
1056,배송 빠르고 가격도 저렴해서 좋습니다,22.02.25.
1057,다른 제품은 못 쓰겠어요~~굿입니다~,22.02.25.
1058,항상쓰는제품 저렴하게 감사합니다,22.02.25.
1059,만족합니다 입속이 진짜 개운해요,22.02.25.
1060,좋아요 항상 구매하고 있어요,22.02.25.
1061,애용하고 있어요. 좋습니다.,22.02.25.
1062,늘~~사용하는 상품입니다,22.02.25.
1063,"포장이꼼꼼해서마음에듭니다
사용해보고재구매할예정입니다",22.02.25.
1064,와이프가 이것만 써요~~^^,22.02.25.
1065,늘 애용하는데 만족해요,22.02.25.
1066,마음에 들어요:) 크네요,22.02.25.
1067,늘 사용한 제품입니다.,22.02.25.
1068,양치 후 상쾌합니다,22.02.25.
1069,최고로 개운한 치약,22.02.25.
1070,개운하고 좋네요 ㅅ,22.02.25.
1071,일반 치약 냄새 역해하는 엄마가 이 치약 샘플 써보시고 사달라셨어요,22.02.25.
1072,써보고좋아서재구매합니다^^ 개운하니 너무좋아요,22.02.25.
1073,"좋아요
좋아요
아주좋아요",22.02.25.
1074,항상쓰는제품이예요.많이 쓰지않고 아이들도 부담없이 쓰고있어요.흠인건 치약이 입구쪽에 많이 묻는게 좀 흠입니다.약간 지져분해지더라구요.매번 휴지로 닦아서 불편하네요^^;;,22.02.24.
1075,"다른 치약에 비해 많이 비싸긴 하지만, 이거 한번 쓰고 나서 그 개운함을 잊을 수가 없네요. 센소다인도 괜찮지만 제겐 덴티스테가 더 맞는 거 같아요.",22.02.24.
1076,이치약 한번 써보면 다른걸 쓸수가 없어요~ 비라지만 입안이 ㄲㅐ운합닏ㅏ,22.02.24.
1077,아직 안써봤는데 주변에서 좋다고 해서 일단 2개만 구매해봤어요,22.02.24.
1078,"싸서 미리 쟁여두고 친구도 주문하라 했죠
잘 쓸게요",22.02.24.
1079,"비싸긴 하지만 믿고 구매합니다.
잘 쓸께요.^^",22.02.24.
1080,빠르게 배송되서 만족스럽습니다,22.02.24.
1081,항상 사용하는 재애제품입니다ㆍ,22.02.24.
1082,"자주 사용했던 상품입니다.
사용후 개운함이 좋아서 다른제품 사용하다가도 또 구입하게되네요.",22.02.24.
1083,용량이 커서 오래 사용하겠네요,22.02.24.
1084,포장꼼꼼 저렴해요 !!,22.02.24.
1085,항상 쓰는 제품입니다.쎄일을 하길래 미리 사놨습니다.,22.02.24.
1086,"구성품이 딱 좋아서 구매햇어요
항상쓰는제품이고 좋아요!!",22.02.24.
1087,제품 좋아요. 늘 쓰는 제품입니다,22.02.24.
1088,치약 여러종류 써봣지만 텐티스테만 유일하게 오래 쓰고있는 치약이예요. 개운하고 강하지 않아서 너무나 좋아요. 항상 쟁여두고 쓰는 치약입니당~,22.02.23.
1089,"덴티스테 치약 평소에도 자주 사용하고 있습니다
지에스 에서 사은품.가격도 제일 좋아요",22.02.23.
1090,"아... 우리나라 국산이 아니었어
매워요 언제 다 쓴데",22.02.23.
1091,"항상 사용하는 치약
첨에는 맵고 쎄게 느껴졌으나..지금은 그런 느낌없이 잘사용해요",22.02.23.
1092,항상 사용하는 제품으로 개운하고 깔끔하네요,22.02.23.
1093,"항상 애용하는 제품입니다,.

상쾌해서 좋아요",22.02.23.
1094,입안이 상쾌하고 좋아서 잘쓰고 있어요,22.02.23.
1095,덴티스테 좋죠 계속 구매하는 생필품.,22.02.23.
1096,항상 쓰던 제품이라 재 구매 했습니다,22.02.23.
1097,아주만족합니다.다시 구매할게요.,22.02.23.
1098,늘 사용하는 치약..감사합니다 ^^,22.02.23.
1099,이 치약만 사용 하고 있습니다~~!,22.02.23.
1100,다른건 못 쓰겠어요~완전대박^^,22.02.23.
1101,깨운해서좋아요.항상사용해요,22.02.23.
1102,개운하고 좋아요 이게 최고,22.02.23.
1103,배송빠르고 잘쓰겠습니다,22.02.23.
1104,꾸준히 잘 쓰고 있습니다.,22.02.23.
1105,배송 상품 만족합니다,22.02.23.
1106,배송빠르고 좋습니다.,22.02.23.
1107,항상 이것만 써요ㅎ,22.02.23.
1108,상꽤 그자체입니다,22.02.23.
1109,"언제나 잘 사용하고 있습니다
상쾌하고 좋아요",22.02.23.
1110,치약은 이걸로 정착했습니다 감사합니다,22.02.23.
1111,치약이에요^^ 이 치약을 잘 씁니다.,22.02.23.
1112,조으다종 조으다종 조으다종,22.02.23.
1113,"전 항상 덴티스테 치약 단골입니다~~~ㅋ
개운함이 좋고 깨끗한 이 원 하시면 ~ 요 제품 추천할께요",22.02.22.
1114,사용하던 치약이라 재구매.. 가격대가 홈표핑보다 저렴해서 좋아요,22.02.22.
1115,"쓰던 제품이라 만족합니다.
개인적으로 20g 3개를 60g 1개로 주시는게
더 나을 듯 하네요",22.02.22.
1116,원래쓰던 치약인데 저렴하게 잘 구매했어요,22.02.22.
1117,입안이 상쾌해요 민트향이랏ㆍ,22.02.22.
1118,저렴하게 잘 샀어요 개운해요,22.02.22.
1119,개운하고 시원해서 좋아요,22.02.22.
1120,두번째 구매...아직은 잘~~,22.02.22.
1121,개운한 치약~~~~~~,22.02.22.
1122,"항상 사용하는 제품입니다
지인에게도 추천했습니다",22.02.22.
1123,항상 쓰던치약이라 여기가 싸길래 여기서 샀어요,22.02.22.
1124,여행가면 사오던건데 여행을 못가니 ㅠㅠ,22.02.22.
1125,역시 좋아요 이것만 써요 재구매 의사 ㅇㅇㅇ,22.02.22.
1126,잘쓰고있어요 ㅎㅎㅎ,22.02.22.
1127,잘받았어요 근데 원래 이렇게 으는건가요? 케이스 없는건지? 물론 내용만 좋으면 되지만 상품에 값어치가 없어 보여요 싼것도 아닌데..,22.02.21.
1128,"역시 덴티스테.. 아침에 입냄새 안 나는 효과는 잘 모르겠지만, 양치하고 난 즉시가 상쾌합니다!",22.02.21.
1129,순한 치약인게 느껴져요 ! 다 쓰면 다음에 또 주문할게요:),22.02.21.
1130,매번 고갹님이 만족하세요 저에겐 서비스 품목이지만,22.02.21.
1131,급한 물건이였는데 배송 많이 늦어져 아쉽네요,22.02.21.
1132,상쾌하고 시원해서 만족하며 사용중이예용.,22.02.21.
1133,개운하고 너무 맵지 않아서 좋아요,22.02.21.
1134,"싸게 구입했네요.
상쾌하고 좋아요",22.02.21.
1135,쓰던 제품이라 믿고 구입합니다.,22.02.21.
1136,"늘 쓰는 제품
애용품입니다~",22.02.21.
1137,후기가 좋아서 구매했어요.,22.02.21.
1138,항상 이 치약만 씁니다.,22.02.21.
1139,좋습니다 잘쓰고있어요,22.02.21.
1140,만족스러워요~~~~,22.02.21.
1141,진짜 몇년동안 계속 쓰고 있는 최애템입니다 너무 너무 좋아요,22.02.21.
1142,재구매 재구매합니다!!,22.02.21.
1143,여러 가지 치약을 써봤지만 텐트 스테 치약이 개운하고 좋은 제품은 못 봤어요 오래오래사용할게요 사업 번창하시고 많이파세요,22.02.20.
1144,항상 쓰던제품인데 할인받고사서 너무 좋은데요...잘 쓰겠습니다...,22.02.20.
1145,하나는 택이 없어진채로 왔네요..? 별도 안전포장이나 그런게 없어서 치약에 먼지같은게 엄청 붙어있어서 불안해여...,22.02.20.
1146,치약은 괜찮은것같은데 배송이 오래 걸리긴했어요~,22.02.20.
1147,배송 빠르고 제품이야 뭐 말할 것도 없습니다,22.02.20.
1148,믿고 재구매 상품입니다 잘 쓰고있어요,22.02.20.
1149,좋아요! 저렴하게 잘 구입하였습니다.,22.02.20.
1150,평생 써본 치약중 가장 개운합니다.,22.02.20.
1151,늘쓰던것 가격만 착하며누좋겟네요,22.02.20.
1152,좋아요 근데 세워두기가 어려워요,22.02.20.
1153,개운하고 좋아요 또구매할께요,22.02.20.
1154,"개운하고, 좋아요 만족합니다",22.02.20.
1155,상쾌하고 뽀도독 맘에들어요,22.02.20.
1156,저렴하게 잘 샀어요 개이득,22.02.20.
1157,상쾌하고 너무 좋습니다.,22.02.20.
1158,늘 쓰던 제품 입니다.,22.02.20.
1159,리뷰보고 샀어요~^^,22.02.20.
1160,"몇년째 쓰고 있어요~~
저렴하게 잘 구매햄ㅅ어요~^^",22.02.20.
1161,너무너무좋아요 이거만 입어여,22.02.20.
1162,"덴티스테 치약만 쓰고 있어요.
이거 쓰고 나서는 다른 치약은 못 쓰겠네요.
상쾌하고 깔끔한 느낌에 우리 가족에게는 최고입니다.
그동안은 계속 160g짜리로 11개 구성으로 구입했다가 200g으로 바꾸었어요. 더 마음에 듭니다.
너무너무 만족하고 추천해요.",22.02.19.
1163,"3년째 쓰고 있는데 개운하고 상큼한 입안 느낌이 좋다.
입냄새도 많이 잡아주고 자고 나서도 입안 텁텁함이 덜 느껴진다.",22.02.19.
1164,"예전에 썼다가 다시 생각나서 구매했습니다.
아침에 확실히 입냄새 덜 나고 좋아요..?",22.02.19.
1165,늘 쓰던 치약을 저렴한 가격에 적립금까지 받고 구매할 수 있어서 좋았습니다ㆍ향도 진하지 않고 개운합니다 ^^,22.02.19.
1166,"평소에 항상 쓰는 제품이고, 양치 후 입안이 아주 개운해서 좋아요.",22.02.19.
1167,첨 사용했는데 입안에 개운함이 느껴지네요~한달은 족히 사용해봐야 알겠지만 상품평이너무좋아서 믿음이 가네요~,22.02.19.
1168,몇년째 이것만 써요 다른 치약은 이제 못쓰겠더라구요ㅋㅋ,22.02.19.
1169,"정말효과있는치약인듯..
사용중 주동이 더러워지는건..^^;",22.02.19.
1170,"늘 믿고 쓰는 제품~ 저렴하게 구입했어요..^^
다른 제품들 보다 개운하고 만족도가 높습니다.^^",22.02.19.
1171,후기가 좋아 구매했어요~ 기대가 큽니다. 잘 쓸께요^^,22.02.19.
1172,암웨이꺼만쓰다가 주위에서 추천하길래 함 사봤어용. 입안이 시원시원 잘닦이는듯,22.02.19.
1173,치야을 보일수도 없고 잘 사용하고 있습니다..,22.02.19.
1174,배송 빠르고 치약은 늘 쓰던거라 좋습니다.,22.02.19.
1175,늘 사용하던 제품! 배송도 빠르고 좋아요.,22.02.19.
1176,좋은데 담재구매할땐 튜뷰형으로해야겠써요치약입구에 치약이덕지덕지 묻어나와서 짜증나요,22.02.19.
1177,원래 쓰던제품 몇개 안남아 구잊했어요,22.02.19.
1178,"배송 빨라요
좋다고 해서 한번 사봤어요",22.02.19.
1179,가격이 착하게 나와서 주문 했습니다,22.02.19.
